geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
qqgtn,-6.1,106.5,2.0,3.0,12.0,9.0,9.0,8.0,2.0,,17.0
qqgtp,-6.1,106.5,16.0,10.0,35.0,45.0,25.0,5.0,12.0,47.0,59.0
qqgtr,-6.1,106.5,1.0,3.0,75.0,113.0,92.0,107.0,95.0,83.0,116.0
qqgtx,-6.0,106.5,11.0,,10.0,,,,,,
qqgu0,-6.3,106.5,1.0,,2.0,5.0,4.0,2.0,6.0,4.0,12.0
qqgu1,-6.3,106.6,17.0,19.0,138.0,82.0,129.0,65.0,69.0,108.0,192.0
qqgu2,-6.3,106.5,18.0,15.0,57.0,46.0,74.0,97.0,370.0,140.0,111.0
qqgu3,-6.3,106.6,45.0,109.0,511.0,279.0,271.0,985.0,268.0,254.0,321.0
qqgu4,-6.3,106.6,37.0,72.0,293.0,142.0,176.0,142.0,165.0,116.0,143.0
qqgu5,-6.3,106.7,431.0,498.0,2604.0,2206.0,2567.0,1846.0,1451.0,1439.0,1773.0
qqgu6,-6.3,106.6,133.0,316.0,866.0,641.0,595.0,444.0,390.0,407.0,344.0
qqgu7,-6.3,106.7,20.0,19.0,128.0,62.0,113.0,77.0,59.0,55.0,85.0
qqgu8,-6.2,106.5,61.0,54.0,98.0,43.0,49.0,49.0,71.0,66.0,93.0
qqgu9,-6.2,106.6,218.0,500.0,1287.0,1634.0,1834.0,1677.0,1290.0,1031.0,1642.0
qqgub,-6.2,106.5,23.0,16.0,111.0,111.0,125.0,87.0,64.0,136.0,159.0
qqguc,-6.2,106.6,112.0,77.0,387.0,467.0,320.0,159.0,176.0,207.0,212.0
qqgud,-6.2,106.6,151.0,370.0,1240.0,938.0,930.0,1044.0,1147.0,764.0,980.0
qqgue,-6.2,106.7,62.0,83.0,467.0,406.0,378.0,248.0,292.0,284.0,506.0
qqguf,-6.2,106.6,3999.0,3342.0,19984.0,13717.0,15588.0,10475.0,9270.0,10873.0,17110.0
qqgug,-6.2,106.7,37.0,44.0,207.0,210.0,203.0,155.0,189.0,1013.0,2168.0
qqguh,-6.3,106.7,780.0,685.0,3678.0,2830.0,3411.0,2551.0,2014.0,1875.0,2795.0
qqguj,-6.3,106.8,138.0,153.0,778.0,618.0,700.0,546.0,478.0,626.0,723.0
qqguk,-6.3,106.7,319.0,232.0,1032.0,993.0,1017.0,1089.0,1195.0,915.0,1231.0
qqgum,-6.3,106.8,1310.0,3249.0,6177.0,3041.0,3245.0,2566.0,2529.0,3114.0,3071.0
qqgun,-6.3,106.8,219.0,186.0,2804.0,4012.0,2430.0,1099.0,1341.0,1459.0,1875.0
qqgup,-6.3,106.9,333.0,461.0,7392.0,2104.0,1795.0,1293.0,4741.0,2495.0,1415.0
qqguq,-6.3,106.8,3839.0,4329.0,25038.0,19247.0,20226.0,14839.0,13302.0,19493.0,21864.0
qqgur,-6.3,106.9,584.0,751.0,4964.0,5247.0,4214.0,3859.0,5196.0,6862.0,8405.0
qqgus,-6.2,106.7,263.0,401.0,1487.0,1117.0,1044.0,662.0,622.0,565.0,1017.0
qqgut,-6.2,106.8,819.0,1002.0,3791.0,2660.0,3315.0,2886.0,2709.0,2736.0,3709.0
qqguu,-6.2,106.7,1297.0,1321.0,9453.0,8793.0,9990.0,8872.0,6618.0,6737.0,10902.0
qqguv,-6.2,106.8,186.0,416.0,10688.0,3814.0,3969.0,3672.0,2911.0,1911.0,2522.0
qqguw,-6.2,106.8,1122.0,2039.0,6039.0,5038.0,5549.0,3904.0,4134.0,4900.0,4818.0
qqgux,-6.2,106.9,1935.0,2591.0,12329.0,15010.0,16439.0,11423.0,9594.0,9325.0,13871.0
qqguy,-6.2,106.8,27261.0,35101.0,144694.0,128530.0,139777.0,110026.0,96802.0,106105.0,156369.0
qqguz,-6.2,106.9,728.0,706.0,7067.0,5441.0,5823.0,6075.0,3380.0,16026.0,5557.0
qqgv0,-6.1,106.5,188.0,204.0,702.0,426.0,550.0,470.0,363.0,378.0,579.0
qqgv1,-6.1,106.6,54.0,35.0,133.0,165.0,225.0,152.0,107.0,59.0,45.0
qqgv2,-6.1,106.5,21.0,20.0,68.0,25.0,35.0,16.0,15.0,21.0,24.0
qqgv3,-6.1,106.6,7.0,6.0,14.0,12.0,19.0,8.0,6.0,11.0,11.0
qqgv4,-6.1,106.6,5.0,11.0,38.0,79.0,87.0,69.0,71.0,45.0,44.0
qqgv5,-6.1,106.7,290.0,563.0,924.0,488.0,740.0,458.0,454.0,405.0,525.0
qqgv6,-6.1,106.6,6.0,3.0,31.0,49.0,51.0,15.0,8.0,21.0,16.0
qqgv7,-6.1,106.7,130.0,46.0,291.0,141.0,193.0,225.0,212.0,170.0,144.0
qqgv8,-6.0,106.5,3.0,1.0,15.0,7.0,1.0,8.0,6.0,8.0,13.0
qqgv9,-6.0,106.6,1.0,,,3.0,6.0,,2.0,1.0,
qqgvh,-6.1,106.7,205.0,168.0,815.0,761.0,676.0,537.0,832.0,606.0,589.0
qqgvj,-6.1,106.8,303.0,235.0,1498.0,1817.0,1483.0,1118.0,877.0,809.0,1444.0
qqgvk,-6.1,106.7,22.0,30.0,161.0,108.0,103.0,69.0,59.0,54.0,166.0
qqgvm,-6.1,106.8,13.0,45.0,176.0,77.0,65.0,65.0,52.0,60.0,34.0
qqgvn,-6.1,106.8,290.0,696.0,1609.0,1278.0,1241.0,989.0,940.0,980.0,1045.0
qqgvp,-6.1,106.9,221.0,235.0,1005.0,739.0,761.0,544.0,486.0,632.0,1760.0
qqgvq,-6.1,106.8,1.0,,,,,,,,
qqsgx,-7.8,108.3,2.0,,1.0,,1.0,1.0,4.0,,
qqsgy,-7.8,108.2,1.0,2.0,8.0,5.0,5.0,1.0,,1.0,1.0
qqsmm,-7.5,107.5,5.0,1.0,38.0,22.0,10.0,2.0,3.0,7.0,5.0
qqsms,-7.4,107.4,1.0,,7.0,6.0,6.0,1.0,1.0,1.0,4.0
qqsmt,-7.4,107.5,1.0,,,1.0,,,1.0,,
qqsn4,-7.4,107.0,3.0,4.0,3.0,4.0,2.0,4.0,11.0,8.0,5.0
qqsnc,-7.2,106.9,1.0,,,,,1.0,5.0,,8.0
qqsne,-7.3,107.0,1.0,,4.0,,2.0,3.0,1.0,,
qqsng,-7.2,107.0,7.0,3.0,64.0,62.0,65.0,63.0,46.0,32.0,46.0
qqsnq,-7.3,107.2,1.0,,1.0,1.0,4.0,3.0,,,
qqsns,-7.3,107.1,2.0,2.0,25.0,13.0,11.0,13.0,4.0,5.0,14.0
qqsnu,-7.2,107.1,2.0,1.0,1.0,,,1.0,2.0,1.0,
qqsp5,-7.2,107.0,10.0,35.0,150.0,142.0,145.0,39.0,15.0,63.0,46.0
qqsqg,-7.2,107.4,2.0,3.0,9.0,2.0,4.0,1.0,5.0,,11.0
qqsqq,-7.3,107.5,352.0,378.0,1213.0,778.0,966.0,1641.0,1418.0,1071.0,961.0
qqsr5,-7.2,107.4,9.0,1.0,4.0,2.0,,1.0,,,1.0
qqsrh,-7.2,107.4,5.0,,26.0,14.0,10.0,10.0,15.0,14.0,9.0
qqsrk,-7.1,107.4,2.0,5.0,21.0,12.0,38.0,12.0,12.0,3.0,21.0
qqsrp,-7.2,107.6,2.0,1.0,2.0,7.0,4.0,1.0,4.0,1.0,2.0
qqsrs,-7.1,107.4,3.0,7.0,60.0,78.0,95.0,36.0,50.0,274.0,578.0
qqsrt,-7.1,107.5,6.0,35.0,238.0,105.0,11.0,14.0,30.0,34.0,69.0
qqsru,-7.1,107.4,1.0,1.0,8.0,9.0,4.0,3.0,8.0,4.0,1.0
qqsrx,-7.1,107.6,1.0,3.0,24.0,28.0,16.0,38.0,116.0,32.0,47.0
qqsrz,-7.1,107.6,22.0,10.0,215.0,350.0,274.0,214.0,201.0,263.0,536.0
qqss7,-7.7,107.7,6.0,3.0,22.0,14.0,10.0,5.0,3.0,4.0,9.0
qqsse,-7.6,107.7,1.0,8.0,12.0,,7.0,1.0,2.0,,4.0
qqsss,-7.6,107.8,1.0,2.0,4.0,2.0,1.0,1.0,4.0,4.0,9.0
qqssu,-7.6,107.8,3.0,4.0,,,1.0,2.0,,1.0,
qqstj,-7.5,107.8,2.0,,3.0,6.0,10.0,20.0,8.0,4.0,10.0
qqsty,-7.4,107.9,2.0,,17.0,8.0,5.0,12.0,7.0,2.0,5.0
qqsu7,-7.7,108.1,19.0,6.0,,,,,,,
qqsue,-7.6,108.1,14.0,14.0,26.0,,,2.0,5.0,17.0,1.0
qqsuj,-7.7,108.2,3.0,6.0,15.0,2.0,10.0,10.0,4.0,13.0,15.0
qqsuz,-7.6,108.3,10.0,8.0,38.0,25.0,27.0,14.0,14.0,25.0,40.0
qqsv2,-7.5,108.0,1.0,,6.0,5.0,8.0,10.0,5.0,19.0,3.0
qqsv3,-7.5,108.0,1.0,,18.0,5.0,2.0,5.0,6.0,4.0,6.0
qqsv5,-7.5,108.1,1.0,1.0,3.0,2.0,1.0,1.0,3.0,4.0,29.0
qqsv7,-7.5,108.1,1.0,,1.0,,,,,,
qqsv9,-7.4,108.0,2.0,6.0,40.0,37.0,30.0,27.0,28.0,88.0,50.0
qqsve,-7.4,108.1,113.0,120.0,527.0,395.0,370.0,373.0,382.0,349.0,360.0
qqsvf,-7.4,108.0,2.0,1.0,5.0,9.0,13.0,5.0,,4.0,
qqsvg,-7.4,108.1,1.0,1.0,4.0,10.0,6.0,6.0,1.0,2.0,2.0
qqsvk,-7.5,108.1,4.0,2.0,25.0,6.0,4.0,4.0,6.0,1.0,4.0
qqsvm,-7.5,108.2,1.0,,5.0,4.0,1.0,2.0,10.0,11.0,1.0
qqsvr,-7.5,108.3,200.0,132.0,641.0,240.0,222.0,158.0,189.0,124.0,121.0
qqsvx,-7.4,108.3,2.0,,17.0,25.0,8.0,1.0,6.0,,1.0
qqsvy,-7.4,108.2,2.0,,3.0,,1.0,1.0,1.0,3.0,
qqsvz,-7.4,108.3,524.0,523.0,2485.0,2172.0,2306.0,1535.0,1243.0,1289.0,2037.0
qqsw4,-7.4,107.7,2.0,,7.0,1.0,,,4.0,1.0,3.0
qqsw5,-7.4,107.7,1.0,16.0,21.0,7.0,3.0,7.0,11.0,14.0,5.0
qqswb,-7.2,107.6,3.0,3.0,38.0,33.0,23.0,20.0,11.0,8.0,20.0
qqswj,-7.4,107.8,2.0,,1.0,3.0,2.0,2.0,6.0,1.0,
qqsws,-7.3,107.8,2.0,,25.0,7.0,9.0,2.0,5.0,3.0,2.0
qqswt,-7.3,107.8,8.0,5.0,23.0,30.0,64.0,20.0,14.0,14.0,121.0
qqswy,-7.2,107.9,1.0,,2.0,,,,,,2.0
qqswz,-7.2,107.9,41.0,44.0,169.0,107.0,289.0,80.0,64.0,126.0,139.0
qqsx0,-7.2,107.6,9.0,3.0,31.0,53.0,48.0,69.0,57.0,4.0,229.0
qqsx4,-7.2,107.7,1.0,1.0,8.0,1.0,,,,,
qqsx6,-7.1,107.7,11.0,27.0,41.0,7.0,5.0,5.0,,3.0,2.0
qqsxb,-7.1,107.6,3.0,1.0,10.0,32.0,20.0,14.0,22.0,31.0,18.0
qqsxe,-7.1,107.7,3.0,4.0,41.0,222.0,297.0,262.0,242.0,22.0,27.0
qqsxf,-7.1,107.7,4.0,1.0,11.0,30.0,10.0,5.0,13.0,3.0,6.0
qqsxg,-7.1,107.7,31.0,16.0,117.0,118.0,91.0,98.0,99.0,118.0,128.0
qqsxh,-7.2,107.8,3.0,,13.0,2.0,6.0,,11.0,15.0,4.0
qqsxj,-7.2,107.8,20.0,13.0,64.0,29.0,39.0,21.0,16.0,30.0,40.0
qqsxp,-7.2,107.9,272.0,232.0,1730.0,1517.0,1675.0,937.0,1003.0,1037.0,1415.0
qqsxs,-7.1,107.8,2.0,11.0,3.0,2.0,10.0,8.0,43.0,48.0,39.0
qqsxu,-7.1,107.8,5.0,8.0,17.0,20.0,50.0,44.0,16.0,15.0,16.0
qqsxx,-7.1,107.9,101.0,51.0,133.0,72.0,98.0,56.0,53.0,53.0,76.0
qqsxz,-7.1,107.9,3.0,,12.0,10.0,19.0,27.0,22.0,17.0,30.0
qqsyb,-7.2,108.0,1.0,,10.0,5.0,10.0,3.0,8.0,5.0,18.0
qqsyc,-7.2,108.0,14.0,13.0,55.0,23.0,36.0,29.0,39.0,26.0,28.0
qqsyh,-7.4,108.1,30.0,47.0,181.0,141.0,114.0,90.0,78.0,65.0,63.0
qqsyj,-7.4,108.2,3.0,,,3.0,235.0,4.0,,2.0,2.0
qqsym,-7.3,108.2,2.0,2.0,9.0,10.0,5.0,2.0,5.0,4.0,4.0
qqsyn,-7.4,108.2,153.0,67.0,589.0,408.0,406.0,250.0,231.0,187.0,245.0
qqsyp,-7.4,108.3,1.0,,17.0,8.0,11.0,6.0,27.0,42.0,38.0
qqsyq,-7.3,108.2,400.0,305.0,2140.0,2308.0,3018.0,2537.0,2456.0,1546.0,1873.0
qqsyr,-7.3,108.3,9.0,18.0,36.0,27.0,24.0,31.0,25.0,34.0,87.0
qqsys,-7.3,108.1,4.0,,5.0,17.0,10.0,3.0,3.0,3.0,6.0
qqsyt,-7.3,108.2,19.0,39.0,46.0,64.0,180.0,190.0,152.0,112.0,118.0
qqsyv,-7.2,108.2,4.0,1.0,35.0,62.0,79.0,29.0,39.0,60.0,55.0
qqsyx,-7.3,108.3,8.0,12.0,73.0,30.0,20.0,32.0,30.0,116.0,62.0
qqsyy,-7.2,108.2,1.0,,1.0,1.0,6.0,11.0,,13.0,14.0
qqsz0,-7.2,108.0,4.0,2.0,23.0,10.0,5.0,3.0,,1.0,8.0
qqsz1,-7.2,108.0,4.0,2.0,65.0,17.0,11.0,14.0,7.0,8.0,6.0
qqsz6,-7.1,108.0,27.0,10.0,88.0,87.0,135.0,70.0,97.0,98.0,144.0
qqsz9,-7.1,108.0,1.0,,26.0,71.0,18.0,14.0,3.0,1.0,1.0
qqszc,-7.1,108.0,1.0,,6.0,4.0,4.0,,1.0,1.0,
qqsze,-7.1,108.1,1.0,,8.0,7.0,6.0,1.0,3.0,1.0,2.0
qqszf,-7.1,108.0,4.0,2.0,3.0,1.0,1.0,,1.0,,
qqszg,-7.1,108.1,4.0,7.0,50.0,36.0,31.0,28.0,26.0,19.0,21.0
qqszh,-7.2,108.1,2.0,,1.0,,2.0,4.0,,,
qqszj,-7.2,108.2,5.0,2.0,111.0,137.0,84.0,133.0,58.0,9.0,194.0
qqszk,-7.1,108.1,1.0,1.0,23.0,29.0,39.0,37.0,14.0,17.0,10.0
qqszt,-7.1,108.2,1.0,,1.0,3.0,3.0,1.0,,,1.0
qqszy,-7.1,108.2,2.0,7.0,2.0,3.0,2.0,,1.0,,
qqt5s,-7.8,108.5,2.0,1.0,,1.0,,2.0,1.0,3.0,2.0
qqt7z,-7.8,109.0,1.0,2.0,13.0,35.0,19.0,55.0,46.0,48.0,207.0
qqtgf,-7.8,109.4,3.0,,,1.0,2.0,1.0,4.0,,
qqtgg,-7.8,109.5,11.0,3.0,6.0,,,,,,
qqtgu,-7.8,109.5,3.0,3.0,25.0,24.0,14.0,11.0,14.0,29.0,10.0
qqtgv,-7.8,109.6,5.0,5.0,6.0,5.0,2.0,6.0,9.0,3.0,2.0
qqtgz,-7.8,109.7,4.0,3.0,31.0,19.0,25.0,11.0,9.0,6.0,25.0
qqth4,-7.7,108.4,1.0,2.0,5.0,4.0,5.0,5.0,,5.0,7.0
qqthh,-7.7,108.5,1.0,,14.0,40.0,56.0,60.0,50.0,45.0,47.0
qqthm,-7.7,108.5,94.0,93.0,312.0,189.0,229.0,169.0,183.0,239.0,447.0
qqthv,-7.6,108.5,2.0,,1.0,2.0,4.0,,7.0,2.0,
qqthx,-7.6,108.6,2.0,,8.0,6.0,2.0,8.0,2.0,5.0,8.0
qqtjb,-7.4,108.3,1.0,2.0,4.0,16.0,4.0,4.0,2.0,2.0,8.0
qqtjc,-7.4,108.3,16.0,22.0,30.0,33.0,43.0,29.0,33.0,9.0,4.0
qqtjk,-7.5,108.5,5.0,7.0,133.0,173.0,139.0,160.0,102.0,110.0,91.0
qqtjp,-7.5,108.6,3.0,,16.0,28.0,30.0,31.0,25.0,10.0,8.0
qqtjq,-7.5,108.6,4.0,,19.0,28.0,49.0,12.0,6.0,7.0,16.0
qqtjr,-7.5,108.6,8.0,2.0,7.0,10.0,25.0,13.0,5.0,3.0,2.0
qqtk0,-7.7,108.7,39.0,110.0,164.0,73.0,43.0,27.0,43.0,16.0,19.0
qqtk2,-7.7,108.7,35.0,22.0,292.0,238.0,261.0,137.0,109.0,114.0,129.0
qqtk6,-7.7,108.7,2.0,2.0,4.0,6.0,4.0,1.0,,,4.0
qqtkg,-7.6,108.8,1.0,,2.0,1.0,4.0,2.0,,3.0,
qqtkn,-7.7,108.9,2.0,1.0,13.0,12.0,15.0,24.0,7.0,13.0,1.0
qqtkp,-7.7,109.0,18.0,6.0,161.0,76.0,59.0,33.0,20.0,32.0,80.0
qqtm5,-7.5,108.8,3.0,1.0,5.0,2.0,7.0,2.0,,,
qqtmd,-7.4,108.7,8.0,3.0,28.0,60.0,51.0,43.0,11.0,11.0,38.0
qqtmh,-7.5,108.8,33.0,29.0,254.0,361.0,310.0,186.0,172.0,183.0,223.0
qqtmj,-7.5,108.9,2.0,3.0,21.0,11.0,17.0,5.0,15.0,13.0,15.0
qqtmk,-7.5,108.8,9.0,1.0,23.0,13.0,15.0,14.0,22.0,34.0,15.0
qqtmn,-7.5,108.9,2.0,,6.0,9.0,,,,,
qqtmu,-7.4,108.8,2.0,,4.0,,1.0,1.0,,,2.0
qqtmz,-7.4,109.0,4.0,,18.0,23.0,27.0,16.0,26.0,16.0,22.0
qqtn0,-7.4,108.3,8.0,32.0,87.0,83.0,91.0,15.0,7.0,7.0,13.0
qqtn2,-7.3,108.3,1.0,2.0,5.0,6.0,2.0,,2.0,1.0,2.0
qqtn3,-7.3,108.3,116.0,98.0,963.0,885.0,987.0,517.0,442.0,372.0,738.0
qqtn6,-7.3,108.4,1.0,1.0,16.0,11.0,11.0,5.0,7.0,14.0,7.0
qqtn7,-7.3,108.4,5.0,3.0,32.0,10.0,,5.0,1.0,,1.0
qqtn8,-7.3,108.3,3.0,,1.0,1.0,1.0,2.0,,,
qqtn9,-7.3,108.3,1.0,1.0,,4.0,1.0,,2.0,1.0,2.0
qqtnd,-7.3,108.4,1.0,,,1.0,1.0,,,1.0,2.0
qqtnj,-7.4,108.5,42.0,25.0,290.0,106.0,171.0,115.0,111.0,76.0,92.0
qqtnk,-7.3,108.5,1.0,2.0,3.0,3.0,1.0,4.0,3.0,5.0,3.0
qqtnm,-7.3,108.5,1.0,,2.0,8.0,7.0,3.0,1.0,2.0,4.0
qqtnu,-7.2,108.5,1.0,1.0,9.0,15.0,3.0,2.0,3.0,3.0,3.0
qqtnz,-7.2,108.6,2.0,,2.0,4.0,,1.0,,,
qqtp1,-7.2,108.3,2.0,1.0,4.0,3.0,57.0,47.0,18.0,6.0,18.0
qqtp2,-7.1,108.3,1.0,,8.0,16.0,8.0,5.0,1.0,2.0,3.0
qqtp5,-7.2,108.4,1.0,,9.0,1.0,1.0,2.0,,1.0,
qqtp6,-7.1,108.4,13.0,24.0,130.0,79.0,65.0,44.0,29.0,27.0,159.0
qqtpj,-7.2,108.5,33.0,33.0,58.0,61.0,73.0,83.0,26.0,20.0,13.0
qqtpm,-7.1,108.5,1.0,,4.0,2.0,,,,,
qqtpq,-7.1,108.6,1.0,,,,,,1.0,,3.0
qqtpt,-7.1,108.5,2.0,,,,,2.0,1.0,,
qqtq0,-7.4,108.7,3.0,,16.0,14.0,18.0,10.0,5.0,10.0,11.0
qqtq1,-7.4,108.7,1.0,,3.0,1.0,1.0,,1.0,1.0,12.0
qqtq2,-7.3,108.7,13.0,3.0,47.0,29.0,90.0,92.0,135.0,49.0,16.0
qqtq7,-7.3,108.8,6.0,2.0,41.0,101.0,122.0,108.0,21.0,23.0,40.0
qqtq9,-7.3,108.7,4.0,1.0,13.0,6.0,9.0,8.0,4.0,1.0,3.0
qqtqg,-7.2,108.8,5.0,1.0,19.0,18.0,17.0,13.0,10.0,7.0,15.0
qqtqk,-7.3,108.8,1.0,17.0,43.0,52.0,41.0,39.0,28.0,48.0,34.0
qqtqx,-7.3,109.0,19.0,28.0,195.0,124.0,109.0,64.0,68.0,92.0,189.0
qqtqy,-7.2,108.9,2.0,,13.0,6.0,9.0,5.0,1.0,2.0,5.0
qqtr4,-7.2,108.7,1.0,7.0,4.0,,,1.0,1.0,,
qqtr7,-7.1,108.8,1.0,1.0,14.0,4.0,7.0,3.0,,,
qqtrj,-7.2,108.9,1.0,,,,,,,,
qqtrk,-7.1,108.8,18.0,71.0,21.0,4.0,7.0,3.0,7.0,10.0,12.0
qqtrm,-7.1,108.9,1.0,,9.0,5.0,7.0,9.0,2.0,2.0,2.0
qqts0,-7.7,109.0,38.0,78.0,357.0,295.0,306.0,177.0,137.0,94.0,137.0
qqts3,-7.7,109.1,22.0,6.0,99.0,46.0,66.0,30.0,78.0,162.0,874.0
qqts9,-7.6,109.1,220.0,160.0,1418.0,1579.0,1464.0,1045.0,1054.0,973.0,1220.0
qqtsb,-7.6,109.0,1.0,,1.0,2.0,,,1.0,,2.0
qqtse,-7.6,109.1,7.0,16.0,62.0,24.0,32.0,53.0,32.0,26.0,14.0
qqtsf,-7.6,109.1,8.0,9.0,82.0,344.0,85.0,42.0,456.0,420.0,238.0
qqtsk,-7.7,109.2,7.0,1.0,20.0,14.0,19.0,14.0,11.0,6.0,7.0
qqtsm,-7.7,109.2,1.0,,1.0,,1.0,1.0,1.0,,2.0
qqtsq,-7.7,109.3,10.0,10.0,84.0,88.0,57.0,51.0,24.0,25.0,35.0
qqtss,-7.6,109.2,1.0,,,3.0,,1.0,,,1.0
qqtst,-7.6,109.2,199.0,57.0,392.0,293.0,312.0,267.0,296.0,164.0,159.0
qqtsu,-7.6,109.2,4.0,4.0,27.0,14.0,13.0,4.0,16.0,5.0,11.0
qqtsv,-7.6,109.2,12.0,13.0,16.0,27.0,13.0,10.0,6.0,3.0,9.0
qqtsx,-7.6,109.3,2.0,9.0,24.0,13.0,17.0,13.0,21.0,13.0,9.0
qqtt1,-7.5,109.1,6.0,3.0,51.0,73.0,88.0,69.0,43.0,45.0,39.0
qqtt2,-7.5,109.0,3.0,1.0,12.0,19.0,7.0,3.0,1.0,4.0,2.0
qqtt4,-7.5,109.1,4.0,3.0,25.0,10.0,7.0,3.0,3.0,7.0,6.0
qqtt5,-7.5,109.1,2.0,1.0,8.0,7.0,4.0,,1.0,4.0,6.0
qqttb,-7.4,109.0,2.0,,3.0,3.0,,,2.0,5.0,2.0
qqttd,-7.4,109.1,3.0,,6.0,3.0,,1.0,,,
qqttf,-7.4,109.1,6.0,28.0,113.0,93.0,56.0,26.0,21.0,37.0,54.0
qqtth,-7.5,109.2,8.0,1.0,43.0,27.0,26.0,3.0,16.0,13.0,15.0
qqttj,-7.5,109.2,23.0,29.0,80.0,34.0,58.0,50.0,59.0,37.0,55.0
qqttm,-7.5,109.2,16.0,,14.0,8.0,15.0,5.0,10.0,3.0,3.0
qqttn,-7.5,109.3,1.0,1.0,2.0,4.0,9.0,3.0,2.0,5.0,2.0
qqttp,-7.5,109.3,69.0,44.0,623.0,639.0,610.0,352.0,259.0,232.0,334.0
qqttq,-7.5,109.3,3.0,1.0,11.0,2.0,6.0,3.0,,2.0,1.0
qqttr,-7.5,109.3,3.0,1.0,144.0,227.0,148.0,136.0,113.0,128.0,119.0
qqttt,-7.4,109.2,629.0,508.0,2289.0,1722.0,1903.0,1172.0,1007.0,979.0,1193.0
qqttu,-7.4,109.2,5.0,4.0,42.0,29.0,8.0,22.0,6.0,9.0,10.0
qqttv,-7.4,109.2,235.0,242.0,1443.0,1003.0,1316.0,911.0,749.0,592.0,720.0
qqttw,-7.4,109.3,77.0,51.0,453.0,385.0,346.0,315.0,231.0,223.0,300.0
qqttx,-7.4,109.3,10.0,4.0,94.0,61.0,53.0,36.0,30.0,40.0,28.0
qqtty,-7.4,109.3,43.0,24.0,187.0,188.0,131.0,109.0,92.0,100.0,128.0
qqttz,-7.4,109.3,4.0,13.0,3.0,7.0,47.0,4.0,5.0,14.0,14.0
qqtu2,-7.7,109.4,5.0,5.0,15.0,1.0,11.0,3.0,6.0,4.0,2.0
qqtu3,-7.7,109.4,143.0,66.0,347.0,184.0,121.0,82.0,77.0,62.0,184.0
qqtu4,-7.7,109.4,1.0,1.0,8.0,3.0,,,1.0,3.0,5.0
qqtu5,-7.7,109.5,3.0,2.0,6.0,,,,,,1.0
qqtu6,-7.7,109.4,10.0,8.0,29.0,21.0,4.0,21.0,51.0,68.0,104.0
qqtu8,-7.6,109.4,2.0,1.0,20.0,9.0,10.0,11.0,7.0,9.0,7.0
qqtu9,-7.6,109.4,1.0,9.0,52.0,30.0,17.0,,,1.0,19.0
qqtue,-7.6,109.5,1.0,4.0,8.0,2.0,,3.0,2.0,3.0,13.0
qqtuf,-7.6,109.4,1.0,,9.0,7.0,1.0,3.0,2.0,,
qqtug,-7.6,109.5,19.0,5.0,36.0,7.0,15.0,6.0,18.0,22.0,40.0
qqtuj,-7.7,109.6,1.0,,1.0,,7.0,1.0,,2.0,2.0
qqtum,-7.7,109.6,3.0,5.0,14.0,18.0,8.0,5.0,10.0,3.0,4.0
qqtun,-7.7,109.6,1.0,,5.0,,2.0,2.0,3.0,3.0,3.0
qqtup,-7.7,109.7,277.0,232.0,1470.0,1261.0,1608.0,1307.0,1041.0,1040.0,1394.0
qqtuq,-7.7,109.6,25.0,20.0,113.0,171.0,94.0,80.0,42.0,23.0,70.0
qqtur,-7.7,109.7,7.0,12.0,50.0,154.0,230.0,176.0,182.0,99.0,114.0
qqtus,-7.6,109.5,14.0,12.0,114.0,112.0,116.0,39.0,56.0,47.0,80.0
qqtut,-7.6,109.6,6.0,2.0,17.0,9.0,9.0,6.0,10.0,21.0,25.0
qqtuu,-7.6,109.5,2.0,1.0,8.0,8.0,11.0,12.0,6.0,6.0,4.0
qqtuw,-7.6,109.6,3.0,,9.0,33.0,61.0,80.0,81.0,47.0,2.0
qqtuy,-7.6,109.6,4.0,5.0,8.0,6.0,5.0,2.0,,1.0,
qqtuz,-7.6,109.7,3.0,4.0,39.0,29.0,39.0,33.0,15.0,16.0,30.0
qqtv0,-7.5,109.4,1.0,5.0,28.0,14.0,15.0,34.0,23.0,8.0,1.0
qqtv1,-7.5,109.4,7.0,1.0,10.0,1.0,,,,,
qqtv2,-7.5,109.4,2.0,18.0,63.0,48.0,39.0,54.0,60.0,78.0,73.0
qqtv6,-7.5,109.4,2.0,7.0,4.0,10.0,19.0,2.0,,,3.0
qqtv8,-7.4,109.4,2.0,1.0,2.0,6.0,8.0,1.0,2.0,,2.0
qqtvb,-7.4,109.4,204.0,165.0,1407.0,2891.0,2982.0,975.0,720.0,940.0,1031.0
qqtvd,-7.4,109.4,2.0,,10.0,49.0,34.0,3.0,22.0,38.0,2.0
qqtve,-7.4,109.5,3.0,1.0,5.0,7.0,2.0,3.0,,,
qqtvf,-7.4,109.4,1.0,1.0,19.0,12.0,9.0,4.0,3.0,7.0,1.0
qqtvg,-7.4,109.5,5.0,7.0,15.0,7.0,8.0,5.0,,,2.0
qqtvm,-7.5,109.6,1.0,,,4.0,3.0,3.0,1.0,,1.0
qqtvn,-7.5,109.6,1.0,1.0,2.0,16.0,14.0,33.0,10.0,8.0,7.0
qqtvt,-7.4,109.6,1.0,2.0,22.0,61.0,64.0,29.0,4.0,1.0,2.0
qqtvv,-7.4,109.6,54.0,22.0,37.0,10.0,17.0,8.0,8.0,3.0,7.0
