geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
srbj8,44.6,11.3,2.0,13.0,31.0,13.0,21.0,9.0,7.0,17.0,5.0
srbj9,44.6,11.3,19.0,29.0,81.0,175.0,189.0,64.0,40.0,42.0,10.0
srbjb,44.6,11.3,2.0,4.0,166.0,47.0,30.0,15.0,12.0,12.0,5.0
srbjd,44.6,11.4,15.0,115.0,92.0,152.0,163.0,76.0,106.0,156.0,60.0
srbjg,44.6,11.4,4.0,29.0,20.0,10.0,8.0,2.0,5.0,10.0,6.0
srbjh,44.5,11.4,4.0,79.0,137.0,42.0,23.0,19.0,39.0,75.0,2.0
srbjk,44.5,11.4,1.0,85.0,108.0,41.0,81.0,48.0,46.0,47.0,9.0
srbjq,44.5,11.5,13.0,77.0,113.0,134.0,76.0,51.0,47.0,46.0,16.0
srbjs,44.6,11.4,1.0,2.0,9.0,2.0,,5.0,4.0,5.0,3.0
srbjv,44.6,11.5,1.0,8.0,9.0,1.0,,,,4.0,1.0
srbjw,44.6,11.5,1.0,2.0,2.0,3.0,,1.0,,2.0,
srbjx,44.6,11.6,2.0,3.0,17.0,4.0,,,,,
srbk1,44.3,11.7,1.0,7.0,8.0,7.0,10.0,6.0,9.0,8.0,
srbk2,44.4,11.6,3.0,5.0,16.0,19.0,36.0,35.0,9.0,6.0,13.0
srbk3,44.4,11.7,1.0,4.0,10.0,6.0,9.0,2.0,3.0,2.0,
srbk6,44.4,11.7,152.0,1738.0,990.0,545.0,529.0,423.0,348.0,454.0,137.0
srbk8,44.4,11.6,33.0,86.0,70.0,71.0,62.0,51.0,144.0,151.0,31.0
srbk9,44.4,11.7,6.0,15.0,3.0,1.0,,4.0,2.0,3.0,1.0
srbkb,44.5,11.6,1.0,1.0,3.0,,,2.0,,,
srbkd,44.4,11.7,12.0,36.0,60.0,18.0,20.0,1.0,23.0,21.0,3.0
srbke,44.4,11.8,14.0,6.0,15.0,5.0,13.0,11.0,6.0,3.0,1.0
srbkh,44.3,11.8,1.0,21.0,27.0,38.0,27.0,36.0,29.0,50.0,11.0
srbkm,44.4,11.8,3.0,4.0,1.0,2.0,45.0,4.0,,1.0,
srbkr,44.4,11.9,39.0,129.0,151.0,124.0,81.0,81.0,102.0,112.0,19.0
srbks,44.4,11.8,1.0,6.0,48.0,22.0,13.0,25.0,12.0,10.0,4.0
srbkx,44.4,11.9,46.0,244.0,431.0,256.0,257.0,228.0,342.0,506.0,144.0
srbm0,44.5,11.6,156.0,211.0,385.0,200.0,178.0,197.0,223.0,203.0,43.0
srbm7,44.5,11.8,16.0,1.0,10.0,48.0,6.0,2.0,4.0,1.0,
srbmc,44.6,11.7,1.0,56.0,7.0,4.0,1.0,2.0,1.0,2.0,
srbmf,44.6,11.7,2.0,1.0,5.0,4.0,2.0,2.0,14.0,1.0,
srbmj,44.5,11.8,6.0,20.0,14.0,10.0,1.0,3.0,2.0,3.0,1.0
srbmn,44.5,11.9,7.0,5.0,35.0,14.0,14.0,25.0,16.0,18.0,9.0
srbmv,44.6,11.8,20.0,52.0,148.0,93.0,150.0,203.0,92.0,156.0,44.0
srbmw,44.6,11.9,5.0,9.0,11.0,2.0,1.0,3.0,2.0,6.0,2.0
srbn2,44.7,11.3,28.0,143.0,186.0,151.0,175.0,174.0,80.0,125.0,33.0
srbn3,44.7,11.3,6.0,22.0,56.0,45.0,35.0,24.0,13.0,20.0,2.0
srbn4,44.7,11.4,2.0,1.0,1.0,3.0,,,,,
srbn5,44.7,11.4,9.0,47.0,47.0,13.0,9.0,7.0,7.0,18.0,3.0
srbn6,44.7,11.4,2.0,20.0,58.0,110.0,95.0,25.0,46.0,13.0,2.0
srbn7,44.7,11.4,6.0,19.0,47.0,30.0,18.0,15.0,9.0,50.0,20.0
srbn8,44.8,11.3,1.0,1.0,9.0,2.0,1.0,3.0,,1.0,
srbne,44.8,11.4,1.0,3.0,6.0,2.0,2.0,,5.0,5.0,1.0
srbnh,44.7,11.4,2.0,12.0,11.0,5.0,5.0,1.0,1.0,2.0,
srbnn,44.7,11.5,3.0,24.0,26.0,45.0,37.0,29.0,28.0,29.0,20.0
srbnq,44.7,11.5,9.0,73.0,1.0,3.0,1.0,1.0,2.0,3.0,
srbns,44.8,11.4,1.0,,,,,,,1.0,
srbnt,44.8,11.5,2.0,34.0,92.0,78.0,66.0,34.0,38.0,41.0,12.0
srbnx,44.8,11.6,2.0,2.0,3.0,3.0,4.0,,,2.0,2.0
srbny,44.8,11.5,1.0,3.0,8.0,,,1.0,6.0,5.0,3.0
srbp0,44.8,11.3,10.0,54.0,66.0,24.0,16.0,11.0,14.0,14.0,4.0
srbp6,44.9,11.4,1.0,6.0,1.0,7.0,,,,2.0,
srbp7,44.9,11.4,7.0,23.0,30.0,8.0,17.0,15.0,10.0,18.0,1.0
srbpd,44.9,11.4,1.0,61.0,109.0,14.0,9.0,2.0,5.0,15.0,
srbph,44.8,11.4,2.0,1.0,4.0,2.0,,,,2.0,
srbpj,44.8,11.5,1.0,31.0,18.0,13.0,2.0,4.0,6.0,4.0,
srbpp,44.8,11.6,1.0,,,,5.0,4.0,,,
srbpx,44.9,11.6,1.0,15.0,21.0,14.0,6.0,6.0,10.0,7.0,1.0
srbq5,44.7,11.8,2.0,23.0,20.0,2.0,14.0,3.0,5.0,14.0,3.0
srbq7,44.7,11.8,1.0,38.0,43.0,48.0,53.0,16.0,11.0,13.0,
srbqc,44.8,11.7,8.0,46.0,49.0,75.0,29.0,21.0,25.0,31.0,5.0
srbqk,44.7,11.8,17.0,67.0,82.0,113.0,95.0,39.0,41.0,79.0,12.0
srbqv,44.8,11.8,58.0,207.0,135.0,56.0,85.0,103.0,82.0,91.0,26.0
srbqx,44.8,11.9,1.0,1.0,11.0,,1.0,5.0,15.0,19.0,6.0
srbr0,44.8,11.6,312.0,1627.0,2047.0,1414.0,1378.0,956.0,1268.0,2081.0,485.0
srbr1,44.8,11.7,57.0,51.0,147.0,104.0,90.0,107.0,100.0,60.0,12.0
srbr2,44.9,11.6,7.0,63.0,163.0,85.0,55.0,39.0,42.0,58.0,12.0
srbre,44.9,11.8,1.0,2.0,8.0,6.0,3.0,7.0,4.0,10.0,1.0
srbrf,45.0,11.7,9.0,31.0,86.0,115.0,76.0,79.0,91.0,112.0,23.0
srbrm,44.9,11.8,6.0,13.0,24.0,13.0,3.0,4.0,6.0,11.0,1.0
srbrv,45.0,11.8,6.0,25.0,56.0,38.0,11.0,23.0,9.0,36.0,4.0
srbrx,44.9,11.9,1.0,,2.0,,,1.0,,,
srbs2,44.4,12.0,1.0,7.0,2.0,,3.0,1.0,4.0,2.0,
srbs3,44.4,12.0,9.0,32.0,35.0,20.0,11.0,32.0,24.0,21.0,8.0
srbs4,44.3,12.1,20.0,42.0,74.0,44.0,43.0,33.0,36.0,24.0,8.0
srbs8,44.4,12.0,2.0,9.0,30.0,5.0,4.0,4.0,8.0,7.0,3.0
srbsb,44.5,12.0,5.0,15.0,18.0,4.0,1.0,2.0,3.0,5.0,
srbsd,44.4,12.1,1.0,,,1.0,1.0,1.0,,1.0,
srbsf,44.5,12.1,15.0,101.0,58.0,39.0,10.0,11.0,19.0,54.0,17.0
srbsp,44.3,12.3,2.0,11.0,23.0,6.0,6.0,3.0,4.0,2.0,5.0
srbst,44.4,12.2,164.0,1277.0,1911.0,1465.0,1083.0,669.0,541.0,801.0,236.0
srbsv,44.5,12.2,2.0,1.0,4.0,4.0,3.0,5.0,1.0,,
srbsz,44.5,12.3,70.0,255.0,565.0,121.0,81.0,52.0,92.0,62.0,30.0
srbt4,44.5,12.1,21.0,64.0,116.0,33.0,33.0,21.0,22.0,42.0,10.0
srbt5,44.5,12.1,1.0,1.0,,1.0,4.0,1.0,2.0,,
srbtj,44.5,12.2,3.0,17.0,24.0,9.0,8.0,6.0,3.0,3.0,1.0
srbtn,44.5,12.2,74.0,514.0,658.0,557.0,670.0,296.0,320.0,453.0,103.0
srbu0,44.3,12.3,11.0,86.0,83.0,41.0,73.0,37.0,52.0,98.0,55.0
srbwd,44.8,12.1,6.0,9.0,112.0,84.0,28.0,174.0,181.0,78.0,19.0
srbwm,44.7,12.2,11.0,37.0,60.0,13.0,18.0,2.0,3.0,29.0,5.0
srbww,44.8,12.2,1.0,,,,,,2.0,,
srbx2,44.9,12.0,21.0,106.0,165.0,128.0,93.0,73.0,57.0,74.0,17.0
srbx5,44.8,12.1,6.0,11.0,22.0,5.0,15.0,16.0,10.0,6.0,2.0
srbxp,44.8,12.3,3.0,44.0,106.0,90.0,113.0,35.0,88.0,47.0,10.0
srbxv,45.0,12.2,2.0,8.0,74.0,58.0,41.0,29.0,20.0,7.0,9.0
srbxw,44.9,12.2,1.0,5.0,9.0,3.0,5.0,53.0,61.0,62.0,10.0
src00,43.6,12.7,1.0,3.0,1.0,3.0,12.0,9.0,7.0,,
src08,43.7,12.7,13.0,71.0,122.0,48.0,52.0,52.0,38.0,44.0,15.0
src0j,43.6,12.9,2.0,96.0,107.0,38.0,16.0,7.0,5.0,12.0,
src0p,43.6,13.0,1.0,6.0,3.0,6.0,2.0,1.0,,1.0,
src0q,43.7,12.9,3.0,13.0,27.0,5.0,,,,,
src0v,43.7,12.9,1.0,5.0,3.0,2.0,5.0,3.0,,3.0,
src0y,43.7,12.9,10.0,26.0,45.0,26.0,27.0,16.0,8.0,12.0,3.0
src16,43.8,12.8,60.0,76.0,204.0,60.0,84.0,98.0,98.0,115.0,42.0
src18,43.9,12.7,1.0,6.0,5.0,4.0,6.0,,,,
src1c,43.9,12.7,4.0,11.0,60.0,60.0,91.0,65.0,116.0,95.0,10.0
src1d,43.9,12.8,9.0,34.0,92.0,26.0,25.0,21.0,18.0,12.0,2.0
src1s,43.9,12.9,4.0,25.0,37.0,89.0,22.0,43.0,94.0,30.0,9.0
src1t,43.9,12.9,1.0,,2.0,3.0,2.0,,,,
src1u,43.9,12.9,2.0,11.0,5.0,6.0,9.0,7.0,6.0,2.0,
src1v,43.9,12.9,83.0,724.0,1142.0,976.0,854.0,473.0,408.0,560.0,123.0
src26,43.7,13.1,1.0,1.0,11.0,16.0,15.0,1.0,,2.0,
src27,43.7,13.2,1.0,1.0,,,1.0,,,,
src28,43.7,13.0,18.0,41.0,249.0,207.0,238.0,178.0,169.0,104.0,35.0
src2b,43.7,13.0,26.0,27.0,65.0,25.0,44.0,31.0,41.0,26.0,11.0
src2c,43.7,13.1,5.0,14.0,50.0,67.0,14.0,9.0,26.0,12.0,5.0
src2f,43.7,13.1,1.0,1.0,1.0,2.0,4.0,7.0,2.0,1.0,
src2g,43.7,13.2,29.0,65.0,221.0,208.0,115.0,179.0,151.0,156.0,26.0
src2k,43.7,13.2,1.0,11.0,27.0,27.0,13.0,11.0,16.0,66.0,6.0
src2n,43.6,13.3,8.0,19.0,24.0,20.0,7.0,2.0,2.0,5.0,1.0
src2p,43.6,13.3,40.0,180.0,477.0,327.0,370.0,618.0,728.0,650.0,67.0
src2q,43.7,13.3,1.0,20.0,27.0,12.0,15.0,6.0,7.0,5.0,2.0
src2r,43.7,13.3,1.0,2.0,3.0,1.0,4.0,5.0,20.0,9.0,1.0
src2s,43.7,13.2,86.0,447.0,584.0,442.0,431.0,264.0,225.0,309.0,105.0
src2u,43.7,13.2,5.0,3.0,7.0,2.0,4.0,4.0,8.0,3.0,2.0
src2w,43.7,13.3,1.0,,3.0,5.0,1.0,1.0,,2.0,1.0
src30,43.8,13.0,3.0,6.0,31.0,25.0,54.0,25.0,8.0,5.0,
src32,43.8,13.0,125.0,567.0,545.0,654.0,525.0,464.0,524.0,631.0,160.0
src34,43.8,13.1,13.0,30.0,45.0,20.0,12.0,11.0,19.0,16.0,9.0
src40,44.0,12.7,19.0,73.0,131.0,77.0,84.0,45.0,35.0,64.0,20.0
src41,44.0,12.7,17.0,133.0,252.0,147.0,160.0,106.0,104.0,150.0,30.0
src42,44.0,12.7,37.0,90.0,262.0,313.0,231.0,225.0,266.0,252.0,60.0
src44,44.0,12.8,14.0,52.0,81.0,68.0,69.0,31.0,39.0,60.0,6.0
src80,43.6,13.4,5.0,57.0,81.0,76.0,52.0,40.0,33.0,49.0,11.0
src85,43.6,13.5,173.0,1457.0,2046.0,1782.0,1878.0,1418.0,1458.0,1599.0,291.0
srd02,42.3,14.1,1.0,5.0,,,,,,,
srd03,42.3,14.1,2.0,1.0,8.0,12.0,18.0,15.0,8.0,6.0,1.0
srd04,42.2,14.2,2.0,1.0,3.0,,1.0,1.0,,1.0,1.0
srd05,42.2,14.2,1.0,15.0,23.0,12.0,10.0,8.0,14.0,7.0,6.0
srd08,42.3,14.1,19.0,96.0,124.0,88.0,23.0,,,,
srd09,42.3,14.1,1.0,2.0,10.0,,4.0,3.0,1.0,,
srd0d,42.3,14.2,1.0,3.0,8.0,2.0,1.0,1.0,3.0,3.0,2.0
srd0f,42.3,14.2,61.0,314.0,415.0,224.0,187.0,126.0,122.0,165.0,51.0
srd0g,42.3,14.2,5.0,63.0,5.0,5.0,,2.0,,1.0,
srd0h,42.2,14.3,2.0,25.0,5.0,3.0,1.0,5.0,2.0,16.0,1.0
srd0p,42.2,14.4,11.0,152.0,204.0,108.0,59.0,27.0,51.0,85.0,20.0
srd0q,42.3,14.3,2.0,,1.0,,2.0,2.0,,,
srd0r,42.3,14.4,1.0,12.0,9.0,8.0,6.0,2.0,1.0,1.0,
srd0s,42.3,14.3,24.0,36.0,68.0,24.0,44.0,30.0,37.0,40.0,16.0
srd0t,42.3,14.3,3.0,3.0,2.0,3.0,3.0,2.0,,,1.0
srd0v,42.3,14.3,4.0,17.0,37.0,44.0,26.0,11.0,7.0,12.0,3.0
srd0w,42.3,14.3,27.0,28.0,87.0,57.0,35.0,30.0,72.0,31.0,4.0
srd0z,42.3,14.4,6.0,44.0,85.0,32.0,33.0,16.0,10.0,29.0,4.0
srd11,42.4,14.1,2.0,9.0,19.0,12.0,20.0,27.0,10.0,6.0,4.0
srd15,42.4,14.2,6.0,7.0,5.0,9.0,7.0,2.0,6.0,7.0,2.0
srd19,42.5,14.1,14.0,78.0,83.0,59.0,81.0,58.0,21.0,84.0,13.0
srd1c,42.5,14.1,34.0,228.0,257.0,228.0,195.0,162.0,129.0,173.0,65.0
srd1d,42.5,14.2,8.0,4.0,17.0,21.0,16.0,21.0,19.0,9.0,1.0
srd1e,42.5,14.2,396.0,2754.0,3331.0,2288.0,2061.0,1485.0,1427.0,1684.0,400.0
srd1f,42.5,14.2,13.0,8.0,46.0,50.0,16.0,16.0,9.0,16.0,2.0
srd1j,42.4,14.3,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,
srd1k,42.4,14.3,8.0,29.0,70.0,31.0,13.0,10.0,19.0,44.0,5.0
srd1m,42.4,14.3,13.0,309.0,362.0,177.0,143.0,105.0,72.0,174.0,45.0
srd20,42.2,14.4,1.0,1.0,8.0,2.0,1.0,1.0,2.0,8.0,1.0
srd22,42.3,14.4,2.0,19.0,68.0,11.0,23.0,31.0,23.0,32.0,11.0
srd23,42.3,14.5,11.0,10.0,15.0,7.0,12.0,13.0,20.0,11.0,4.0
srd28,42.3,14.4,1.0,4.0,2.0,3.0,3.0,1.0,1.0,4.0,2.0
srd2b,42.3,14.4,1.0,4.0,,,1.0,,,3.0,
srd40,42.6,14.1,2.0,50.0,63.0,49.0,25.0,24.0,22.0,29.0,9.0
srd42,42.6,14.1,47.0,284.0,322.0,178.0,78.0,86.0,65.0,96.0,16.0
srh09,39.5,16.9,2.0,56.0,136.0,78.0,66.0,9.0,5.0,14.0,5.0
srhfy,39.9,18.2,1.0,1.0,,,,,,,
srhg7,40.0,18.1,4.0,15.0,8.0,10.0,3.0,6.0,18.0,21.0,5.0
srhgc,40.1,18.0,53.0,152.0,405.0,254.0,225.0,197.0,150.0,179.0,58.0
srhgg,40.1,18.1,1.0,7.0,33.0,10.0,5.0,3.0,2.0,9.0,3.0
srhgh,39.9,18.1,2.0,5.0,1.0,1.0,1.0,1.0,2.0,,
srhgj,39.9,18.2,256.0,232.0,1152.0,377.0,428.0,796.0,748.0,594.0,163.0
srhgn,39.9,18.2,1.0,1.0,2.0,2.0,4.0,,,1.0,
srhgr,40.0,18.3,1.0,1.0,4.0,1.0,,1.0,,,
srhgs,40.0,18.1,2.0,51.0,111.0,22.0,19.0,4.0,10.0,22.0,7.0
srhgt,40.0,18.2,3.0,32.0,32.0,17.0,29.0,8.0,9.0,25.0,4.0
srhgu,40.1,18.1,6.0,23.0,73.0,13.0,14.0,8.0,23.0,27.0,10.0
srhgv,40.1,18.2,1.0,30.0,32.0,12.0,6.0,3.0,18.0,19.0,8.0
srhgx,40.0,18.3,6.0,,1.0,2.0,1.0,1.0,3.0,6.0,1.0
srhjz,40.4,17.2,4.0,29.0,79.0,83.0,103.0,94.0,169.0,116.0,18.0
srhm9,40.4,17.3,3.0,29.0,45.0,8.0,8.0,7.0,2.0,3.0,3.0
srhmc,40.4,17.3,22.0,13.0,24.0,16.0,3.0,3.0,3.0,1.0,
srhmd,40.4,17.3,4.0,26.0,32.0,15.0,10.0,4.0,3.0,12.0,2.0
srhme,40.4,17.4,6.0,7.0,2.0,1.0,3.0,11.0,1.0,10.0,2.0
srhmg,40.4,17.4,4.0,81.0,114.0,71.0,24.0,11.0,18.0,44.0,10.0
srhmv,40.4,17.5,1.0,5.0,12.0,2.0,2.0,1.0,,1.0,1.0
srhmz,40.4,17.6,19.0,156.0,368.0,315.0,323.0,182.0,173.0,242.0,76.0
srhn0,40.5,16.9,1.0,13.0,9.0,,3.0,3.0,2.0,3.0,
srhne,40.5,17.0,1.0,,1.0,,,,,,
srhnx,40.5,17.2,6.0,3.0,16.0,12.0,10.0,3.0,6.0,5.0,1.0
srhnz,40.6,17.2,1.0,1.0,1.0,,,,,,
srhp1,40.6,16.9,5.0,75.0,135.0,63.0,56.0,27.0,22.0,37.0,7.0
srhp4,40.6,17.0,1.0,21.0,6.0,20.0,11.0,14.0,18.0,19.0,12.0
srhp5,40.6,17.0,34.0,126.0,274.0,122.0,126.0,147.0,182.0,104.0,28.0
srhpk,40.7,17.1,1.0,,,,,4.0,,,
srhq0,40.5,17.2,282.0,1740.0,2680.0,2071.0,1677.0,1228.0,915.0,1583.0,518.0
srhq1,40.5,17.3,6.0,79.0,127.0,62.0,65.0,42.0,47.0,90.0,15.0
srhq5,40.5,17.4,2.0,23.0,13.0,161.0,18.0,10.0,4.0,3.0,1.0
srhq7,40.5,17.4,7.0,234.0,187.0,91.0,93.0,86.0,129.0,213.0,31.0
srhqb,40.6,17.2,9.0,19.0,29.0,3.0,5.0,6.0,4.0,5.0,1.0
srhqh,40.5,17.4,3.0,1.0,11.0,2.0,2.0,,,,
srhqs,40.5,17.4,6.0,69.0,169.0,139.0,165.0,152.0,124.0,247.0,92.0
srhr6,40.7,17.3,3.0,3.0,7.0,7.0,4.0,2.0,7.0,1859.0,4.0
srhrd,40.7,17.3,72.0,307.0,673.0,463.0,343.0,246.0,277.0,240.0,68.0
srhrf,40.8,17.3,10.0,56.0,83.0,81.0,126.0,112.0,83.0,64.0,15.0
srhru,40.8,17.4,26.0,132.0,107.0,128.0,173.0,89.0,96.0,119.0,31.0
srhrx,40.7,17.6,25.0,109.0,161.0,110.0,164.0,116.0,99.0,176.0,47.0
srht6,40.3,17.7,1.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0
srhtc,40.4,17.6,19.0,147.0,252.0,114.0,116.0,77.0,44.0,85.0,17.0
srhte,40.4,17.7,7.0,11.0,18.0,8.0,4.0,8.0,7.0,11.0,1.0
srhtn,40.3,17.9,4.0,5.0,15.0,4.0,4.0,6.0,5.0,5.0,2.0
srhu1,40.1,18.0,1.0,1.0,3.0,1.0,1.0,,,,
srhu3,40.1,18.0,5.0,23.0,36.0,22.0,11.0,6.0,8.0,7.0,2.0
srhu6,40.1,18.0,4.0,5.0,1.0,,1.0,,,4.0,5.0
srhud,40.2,18.0,36.0,86.0,429.0,148.0,122.0,60.0,59.0,75.0,25.0
srhuh,40.1,18.1,2.0,,2.0,,,,,,
srhuk,40.1,18.1,3.0,18.0,24.0,17.0,9.0,5.0,5.0,74.0,1.0
srhus,40.2,18.1,1.0,6.0,6.0,1.0,,,3.0,4.0,1.0
srhut,40.2,18.2,28.0,335.0,580.0,358.0,388.0,214.0,175.0,504.0,134.0
srhuw,40.2,18.2,5.0,17.0,37.0,31.0,23.0,22.0,21.0,14.0,3.0
srhuz,40.2,18.3,1.0,2.0,11.0,4.0,7.0,3.0,3.0,3.0,1.0
srhv1,40.3,18.0,5.0,25.0,25.0,10.0,7.0,8.0,5.0,9.0,8.0
srhv2,40.3,18.0,1.0,22.0,64.0,57.0,28.0,9.0,32.0,40.0,7.0
srhv4,40.3,18.0,2.0,18.0,12.0,5.0,5.0,5.0,7.0,14.0,4.0
srhv6,40.3,18.0,1.0,,,,,,,1.0,1.0
srhv7,40.3,18.1,1.0,6.0,11.0,5.0,11.0,5.0,4.0,2.0,1.0
srhv8,40.4,18.0,7.0,62.0,84.0,73.0,63.0,32.0,53.0,43.0,17.0
srhvb,40.4,18.0,3.0,16.0,15.0,11.0,4.0,5.0,4.0,9.0,3.0
srhvc,40.4,18.0,11.0,13.0,12.0,1.0,,,,3.0,
srhvd,40.4,18.0,2.0,5.0,11.0,4.0,9.0,4.0,11.0,13.0,3.0
srhvf,40.4,18.0,6.0,10.0,15.0,8.0,,5.0,2.0,2.0,1.0
srhvg,40.4,18.1,2.0,4.0,17.0,6.0,10.0,7.0,6.0,4.0,2.0
srhvk,40.3,18.1,8.0,7.0,200.0,694.0,385.0,31.0,37.0,64.0,6.0
srhvm,40.3,18.2,2.0,,3.0,3.0,4.0,3.0,,19.0,
srhvq,40.3,18.2,2.0,12.0,34.0,19.0,51.0,40.0,19.0,23.0,6.0
srhvt,40.4,18.2,425.0,2048.0,3109.0,2337.0,1532.0,1081.0,995.0,1352.0,338.0
srhvw,40.4,18.2,9.0,14.0,18.0,15.0,11.0,3.0,2.0,2.0,
srhw3,40.5,17.6,1.0,33.0,112.0,117.0,92.0,145.0,20.0,81.0,22.0
srhw5,40.5,17.7,9.0,6.0,6.0,,,2.0,1.0,,
srhw8,40.5,17.6,19.0,88.0,74.0,40.0,26.0,38.0,17.0,21.0,4.0
srhwt,40.5,17.8,6.0,46.0,72.0,61.0,41.0,29.0,26.0,21.0,5.0
srhwu,40.6,17.8,7.0,9.0,14.0,,,,,,
srhwz,40.6,17.9,4.0,14.0,31.0,12.0,14.0,21.0,27.0,30.0,5.0
srhx4,40.6,17.7,1.0,,4.0,9.0,10.0,28.0,5.0,3.0,
srhx6,40.7,17.7,50.0,176.0,213.0,218.0,234.0,178.0,160.0,133.0,40.0
srhx9,40.7,17.6,3.0,21.0,29.0,11.0,32.0,4.0,5.0,5.0,
srhy0,40.5,18.0,1.0,4.0,5.0,7.0,3.0,4.0,2.0,7.0,1.0
srhy3,40.5,18.0,1.0,9.0,12.0,3.0,8.0,21.0,3.0,2.0,2.0
srhyn,40.5,18.2,1.0,,7.0,2.0,7.0,6.0,4.0,7.0,
srhz0,40.6,18.0,31.0,283.0,689.0,582.0,404.0,254.0,234.0,292.0,54.0
srj43,39.8,18.3,8.0,30.0,36.0,7.0,10.0,11.0,12.0,16.0,6.0
srj49,39.8,18.3,6.0,14.0,19.0,16.0,13.0,11.0,12.0,23.0,1.0
srj4b,39.9,18.3,3.0,,2.0,6.0,6.0,3.0,3.0,6.0,1.0
srj4c,39.9,18.3,1.0,5.0,15.0,9.0,22.0,7.0,7.0,11.0,1.0
srj52,40.0,18.3,8.0,207.0,250.0,93.0,16.0,7.0,7.0,24.0,10.0
srj53,40.0,18.3,13.0,7.0,34.0,22.0,21.0,53.0,61.0,58.0,6.0
srj56,40.0,18.4,1.0,,7.0,1.0,1.0,,,,
srj58,40.0,18.3,52.0,142.0,284.0,291.0,299.0,176.0,283.0,175.0,61.0
srj59,40.0,18.3,1.0,4.0,4.0,5.0,7.0,,,2.0,
srj5c,40.1,18.3,1.0,2.0,3.0,8.0,1.0,2.0,2.0,3.0,1.0
srj5f,40.1,18.4,1.0,9.0,15.0,1.0,7.0,,2.0,4.0,1.0
srjh0,40.1,18.3,3.0,12.0,15.0,8.0,6.0,21.0,20.0,47.0,7.0
srjh5,40.1,18.4,1.0,17.0,27.0,4.0,5.0,5.0,4.0,11.0,2.0
srjh8,40.2,18.3,6.0,6.0,13.0,17.0,15.0,10.0,2.0,3.0,
srjh9,40.2,18.3,1.0,,2.0,,,3.0,,1.0,
srjhk,40.1,18.5,30.0,106.0,264.0,94.0,49.0,79.0,68.0,168.0,50.0
srjj2,40.3,18.3,3.0,7.0,9.0,2.0,3.0,5.0,2.0,11.0,3.0
srjj5,40.3,18.4,2.0,9.0,37.0,12.0,19.0,52.0,40.0,42.0,10.0
srk01,40.8,16.9,16.0,61.0,69.0,81.0,50.0,36.0,22.0,42.0,9.0
srk0c,40.9,16.9,7.0,79.0,64.0,36.0,33.0,16.0,9.0,7.0,3.0
srk0g,40.9,17.0,4.0,28.0,36.0,23.0,53.0,20.0,29.0,57.0,19.0
srk0j,40.8,17.1,3.0,36.0,67.0,61.0,71.0,54.0,42.0,99.0,53.0
srk0k,40.8,17.1,1.0,2.0,9.0,4.0,2.0,2.0,1.0,2.0,4.0
srk0m,40.8,17.1,18.0,77.0,86.0,35.0,45.0,28.0,21.0,42.0,15.0
srk0w,40.9,17.2,3.0,42.0,74.0,78.0,73.0,9.0,11.0,32.0,7.0
srk10,41.0,16.9,27.0,27.0,73.0,20.0,15.0,8.0,5.0,10.0,9.0
srk13,41.0,16.9,7.0,45.0,42.0,14.0,8.0,11.0,8.0,3.0,
srk16,41.0,17.0,6.0,23.0,26.0,10.0,16.0,16.0,9.0,7.0,
srk19,41.1,16.9,31.0,46.0,105.0,98.0,88.0,60.0,53.0,77.0,25.0
srk1b,41.1,16.9,6.0,28.0,57.0,48.0,26.0,21.0,8.0,7.0,4.0
srk1d,41.1,17.0,7.0,,4.0,1.0,2.0,12.0,8.0,6.0,19.0
srk1p,41.0,17.2,3.0,20.0,52.0,26.0,31.0,18.0,12.0,23.0,6.0
srk20,40.8,17.2,1.0,45.0,47.0,23.0,31.0,10.0,11.0,178.0,35.0
srk26,40.8,17.3,2.0,,14.0,7.0,6.0,9.0,10.0,10.0,1.0
srk27,40.8,17.4,2.0,25.0,76.0,35.0,42.0,16.0,47.0,47.0,13.0
srk29,40.9,17.3,2.0,8.0,23.0,10.0,11.0,15.0,21.0,33.0,3.0
srk2b,40.9,17.2,1.0,1.0,3.0,1.0,5.0,5.0,7.0,3.0,3.0
srk2c,40.9,17.3,12.0,157.0,190.0,108.0,95.0,77.0,59.0,104.0,19.0
srk2j,40.8,17.5,2.0,6.0,33.0,16.0,26.0,20.0,9.0,31.0,9.0
srk2m,40.8,17.5,1.0,,,,,,,,
srk2s,40.9,17.4,1.0,5.0,14.0,7.0,2.0,5.0,6.0,8.0,
srk31,41.0,17.3,9.0,21.0,36.0,38.0,6.0,3.0,7.0,3.0,
u0hb2,45.1,6.7,8.0,19.0,53.0,48.0,9.0,20.0,11.0,11.0,1.0
u0hb3,45.1,6.7,41.0,37.0,44.0,4.0,2.0,7.0,8.0,6.0,6.0
u0hb5,45.0,6.8,8.0,5.0,22.0,5.0,7.0,6.0,20.0,7.0,1.0
u0hbr,45.1,7.0,24.0,164.0,97.0,72.0,60.0,63.0,55.0,105.0,17.0
u0hbt,45.1,6.9,1.0,,1.0,,,,,,
u0hbw,45.1,7.0,99.0,106.0,231.0,206.0,267.0,190.0,118.0,242.0,73.0
u0hbx,45.1,7.0,3.0,7.0,28.0,40.0,41.0,20.0,16.0,26.0,4.0
