geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
ezjsc,40.2,-3.4,12.0,27.0,208.0,172.0,183.0,156.0,110.0,156.0,83.0
ezjsg,40.2,-3.4,1.0,10.0,33.0,45.0,29.0,35.0,37.0,24.0,27.0
ezjsk,40.1,-3.3,2.0,8.0,24.0,10.0,16.0,17.0,9.0,20.0,17.0
ezjsp,40.1,-3.2,2.0,13.0,9.0,,2.0,1.0,1.0,2.0,3.0
ezjst,40.2,-3.3,9.0,36.0,122.0,146.0,121.0,192.0,79.0,84.0,67.0
ezjsu,40.2,-3.3,1.0,6.0,21.0,20.0,18.0,7.0,4.0,16.0,57.0
ezjsz,40.2,-3.2,3.0,5.0,45.0,32.0,30.0,39.0,25.0,27.0,24.0
ezjt1,40.3,-3.4,2.0,,1.0,5.0,1.0,1.0,,2.0,1.0
ezjt3,40.3,-3.4,54.0,295.0,1153.0,883.0,943.0,684.0,609.0,711.0,488.0
ezjt6,40.3,-3.4,1.0,3.0,11.0,7.0,6.0,1.0,6.0,11.0,6.0
ezjt7,40.3,-3.4,3.0,15.0,51.0,25.0,15.0,14.0,14.0,7.0,14.0
ezjt8,40.4,-3.5,19.0,44.0,187.0,175.0,195.0,131.0,126.0,140.0,75.0
ezjtb,40.4,-3.5,40.0,155.0,385.0,333.0,310.0,328.0,255.0,237.0,165.0
ezjtd,40.4,-3.4,28.0,71.0,131.0,73.0,105.0,119.0,70.0,107.0,54.0
ezjtg,40.4,-3.4,1.0,13.0,46.0,26.0,46.0,30.0,29.0,31.0,16.0
ezjth,40.3,-3.3,25.0,70.0,134.0,184.0,114.0,92.0,47.0,89.0,61.0
ezjtn,40.3,-3.2,3.0,12.0,51.0,95.0,50.0,55.0,38.0,39.0,54.0
ezjtt,40.4,-3.3,13.0,42.0,66.0,27.0,41.0,32.0,16.0,22.0,32.0
ezju0,40.1,-3.1,1.0,12.0,91.0,34.0,26.0,5.0,7.0,11.0,9.0
ezju9,40.2,-3.1,8.0,58.0,122.0,46.0,114.0,97.0,57.0,76.0,41.0
ezjum,40.1,-2.9,2.0,6.0,9.0,7.0,1.0,4.0,2.0,3.0,
ezjv3,40.3,-3.1,14.0,47.0,68.0,26.0,26.0,17.0,17.0,19.0,16.0
ezjv5,40.3,-3.0,1.0,5.0,6.0,1.0,2.0,,2.0,3.0,2.0
ezjv9,40.4,-3.1,9.0,14.0,35.0,10.0,9.0,10.0,12.0,14.0,8.0
ezjvf,40.4,-3.1,1.0,,26.0,48.0,33.0,36.0,20.0,12.0,10.0
ezjvh,40.3,-3.0,2.0,12.0,25.0,11.0,8.0,8.0,8.0,10.0,5.0
ezjvp,40.3,-2.8,1.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0
ezjvr,40.3,-2.8,1.0,9.0,43.0,10.0,8.0,12.0,12.0,26.0,12.0
ezjvv,40.4,-2.9,23.0,88.0,187.0,106.0,132.0,93.0,95.0,81.0,61.0
ezjw0,40.5,-3.5,357.0,1611.0,3800.0,2447.0,3048.0,2730.0,2078.0,2359.0,1330.0
ezjw1,40.5,-3.4,24.0,99.0,415.0,444.0,414.0,344.0,122.0,227.0,161.0
ezjw3,40.5,-3.4,5.0,11.0,20.0,20.0,13.0,3.0,3.0,3.0,
ezjw4,40.5,-3.4,15.0,84.0,240.0,221.0,388.0,291.0,173.0,205.0,121.0
ezjw5,40.5,-3.4,56.0,234.0,519.0,331.0,292.0,219.0,180.0,220.0,114.0
ezjw7,40.5,-3.4,920.0,3210.0,9176.0,7138.0,8479.0,6448.0,4925.0,5893.0,3510.0
ezjw8,40.5,-3.5,6.0,43.0,166.0,298.0,408.0,404.0,270.0,249.0,142.0
ezjw9,40.5,-3.4,13.0,50.0,129.0,64.0,67.0,36.0,32.0,42.0,24.0
ezjwb,40.6,-3.5,58.0,226.0,602.0,453.0,655.0,467.0,480.0,515.0,340.0
ezjwc,40.6,-3.4,1.0,1.0,16.0,13.0,2.0,19.0,2.0,3.0,
ezjwe,40.5,-3.4,4.0,11.0,54.0,84.0,69.0,48.0,13.0,21.0,20.0
ezjwf,40.6,-3.4,4.0,5.0,10.0,13.0,16.0,13.0,8.0,5.0,5.0
ezjwg,40.6,-3.4,12.0,,6.0,12.0,7.0,4.0,4.0,6.0,
ezjwh,40.5,-3.3,12.0,37.0,92.0,92.0,76.0,44.0,62.0,63.0,39.0
ezjwk,40.5,-3.3,25.0,43.0,207.0,175.0,205.0,174.0,113.0,107.0,78.0
ezjwm,40.5,-3.3,17.0,29.0,76.0,62.0,80.0,43.0,28.0,57.0,25.0
ezjwp,40.5,-3.2,3.0,14.0,34.0,10.0,13.0,9.0,12.0,39.0,19.0
ezjwq,40.5,-3.2,1.0,8.0,10.0,13.0,8.0,6.0,4.0,5.0,3.0
ezjws,40.5,-3.3,29.0,89.0,321.0,183.0,185.0,214.0,175.0,262.0,149.0
ezjwt,40.5,-3.3,10.0,11.0,131.0,44.0,60.0,14.0,13.0,6.0,7.0
ezjwu,40.6,-3.3,3.0,6.0,36.0,33.0,34.0,21.0,29.0,71.0,96.0
ezjwv,40.6,-3.3,104.0,469.0,1246.0,913.0,831.0,628.0,524.0,603.0,407.0
ezjwy,40.6,-3.2,20.0,119.0,288.0,202.0,297.0,233.0,139.0,176.0,98.0
ezjx0,40.6,-3.5,14.0,61.0,278.0,252.0,255.0,229.0,129.0,173.0,113.0
ezjx1,40.6,-3.4,7.0,28.0,44.0,14.0,29.0,59.0,22.0,64.0,28.0
ezjx2,40.7,-3.5,2.0,,,,5.0,,,1.0,
ezjx6,40.7,-3.4,2.0,16.0,36.0,,5.0,7.0,21.0,144.0,58.0
ezjx7,40.7,-3.4,8.0,22.0,39.0,8.0,14.0,27.0,12.0,24.0,3.0
ezjx9,40.7,-3.4,24.0,64.0,233.0,184.0,227.0,267.0,207.0,271.0,165.0
ezjxb,40.8,-3.5,3.0,6.0,10.0,5.0,8.0,5.0,11.0,12.0,10.0
ezjxd,40.7,-3.4,1.0,5.0,9.0,9.0,12.0,24.0,4.0,75.0,8.0
ezjxh,40.6,-3.3,7.0,43.0,82.0,98.0,90.0,63.0,60.0,48.0,33.0
ezjxj,40.6,-3.3,2.0,20.0,27.0,23.0,32.0,35.0,24.0,41.0,23.0
ezjxk,40.7,-3.3,1.0,2.0,5.0,1.0,1.0,,2.0,7.0,
ezjxn,40.6,-3.2,39.0,182.0,408.0,358.0,302.0,195.0,152.0,180.0,128.0
ezjxp,40.6,-3.2,105.0,319.0,1038.0,1025.0,959.0,824.0,1024.0,966.0,433.0
ezjxq,40.7,-3.2,2.0,2.0,15.0,5.0,28.0,16.0,17.0,11.0,17.0
ezjxr,40.7,-3.2,6.0,47.0,184.0,161.0,131.0,93.0,66.0,109.0,79.0
ezjxs,40.7,-3.3,4.0,54.0,98.0,154.0,112.0,139.0,119.0,113.0,101.0
ezjxt,40.7,-3.3,1.0,2.0,10.0,4.0,9.0,6.0,4.0,4.0,1.0
ezjxx,40.7,-3.2,1.0,1.0,12.0,2.0,8.0,8.0,8.0,11.0,3.0
ezjxz,40.8,-3.2,10.0,37.0,122.0,218.0,261.0,246.0,140.0,194.0,97.0
ezjy3,40.5,-3.1,2.0,,1.0,,,,,,
ezjy4,40.5,-3.1,1.0,5.0,4.0,2.0,8.0,8.0,2.0,7.0,1.0
ezjyb,40.6,-3.1,46.0,82.0,111.0,48.0,126.0,156.0,246.0,402.0,114.0
ezjyf,40.6,-3.1,3.0,14.0,42.0,19.0,24.0,17.0,25.0,27.0,17.0
ezjyg,40.6,-3.0,1.0,,,,,1.0,2.0,3.0,
ezjyh,40.5,-3.0,3.0,4.0,4.0,3.0,6.0,2.0,2.0,1.0,
ezjyx,40.5,-2.8,4.0,3.0,,1.0,,,,1.0,
ezjz0,40.6,-3.1,13.0,39.0,213.0,292.0,178.0,124.0,108.0,124.0,93.0
ezjz2,40.7,-3.1,2.0,4.0,11.0,15.0,6.0,9.0,4.0,9.0,6.0
ezjz4,40.6,-3.1,1.0,5.0,4.0,3.0,2.0,2.0,7.0,9.0,4.0
ezjzg,40.8,-3.0,1.0,2.0,5.0,1.0,3.0,1.0,6.0,9.0,5.0
ezjzk,40.7,-3.0,1.0,5.0,12.0,5.0,7.0,2.0,2.0,2.0,1.0
ezjzy,40.8,-2.9,5.0,31.0,73.0,53.0,73.0,49.0,20.0,51.0,28.0
ezk00,40.8,-5.6,2.0,3.0,3.0,,7.0,1.0,,,
ezk03,40.8,-5.6,1.0,2.0,2.0,15.0,19.0,,1.0,3.0,
ezk04,40.8,-5.5,24.0,74.0,101.0,20.0,64.0,51.0,46.0,88.0,28.0
ezk06,40.8,-5.5,12.0,29.0,15.0,44.0,63.0,79.0,26.0,20.0,10.0
ezk08,40.9,-5.6,1.0,,,2.0,3.0,,,1.0,
ezk0b,40.9,-5.6,3.0,9.0,24.0,32.0,36.0,14.0,9.0,14.0,6.0
ezk0r,40.8,-5.3,9.0,34.0,237.0,292.0,248.0,115.0,123.0,177.0,94.0
ezk12,41.0,-5.6,3.0,16.0,44.0,37.0,110.0,137.0,27.0,25.0,14.0
ezk15,41.0,-5.5,1.0,,1.0,,,2.0,1.0,1.0,1.0
ezk18,41.1,-5.6,1.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0
ezk19,41.1,-5.6,3.0,4.0,32.0,5.0,1.0,7.0,5.0,7.0,2.0
ezk1g,41.1,-5.5,1.0,1.0,,,,,,1.0,
ezk1h,41.0,-5.4,12.0,8.0,65.0,31.0,22.0,46.0,13.0,24.0,5.0
ezk1j,41.0,-5.4,5.0,25.0,48.0,22.0,31.0,37.0,28.0,31.0,26.0
ezk21,40.8,-5.2,1.0,,1.0,,1.0,,,3.0,
ezk29,40.9,-5.2,14.0,43.0,138.0,116.0,142.0,105.0,64.0,129.0,62.0
ezk2c,40.9,-5.2,1.0,,1.0,,,,,,1.0
ezk2j,40.8,-5.0,2.0,25.0,45.0,4.0,8.0,2.0,10.0,4.0,1.0
ezk2z,40.9,-4.9,8.0,14.0,15.0,27.0,12.0,10.0,6.0,16.0,17.0
ezk3f,41.1,-5.2,1.0,,4.0,,1.0,,1.0,,
ezk3s,41.1,-5.1,2.0,,3.0,2.0,1.0,1.0,2.0,5.0,3.0
ezk3x,41.1,-4.9,3.0,3.0,2.0,,,,1.0,,1.0
ezk3y,41.1,-5.0,3.0,39.0,120.0,69.0,55.0,50.0,36.0,38.0,28.0
ezk44,41.2,-5.5,2.0,9.0,15.0,17.0,16.0,9.0,7.0,18.0,7.0
ezk4f,41.3,-5.5,1.0,,,,1.0,,,,
ezk51,41.3,-5.6,7.0,,2.0,,4.0,,,,
ezk53,41.4,-5.6,1.0,2.0,6.0,3.0,3.0,,3.0,,
ezk55,41.3,-5.5,1.0,1.0,2.0,1.0,,,,,
ezk59,41.4,-5.6,1.0,3.0,4.0,1.0,6.0,1.0,3.0,3.0,1.0
ezk5b,41.5,-5.6,6.0,4.0,17.0,14.0,34.0,23.0,20.0,25.0,32.0
ezk5h,41.3,-5.4,2.0,2.0,7.0,4.0,2.0,3.0,2.0,4.0,3.0
ezk5x,41.4,-5.3,1.0,6.0,9.0,7.0,11.0,9.0,1.0,5.0,
ezk66,41.2,-5.2,2.0,18.0,24.0,22.0,18.0,13.0,9.0,28.0,15.0
ezk67,41.2,-5.1,14.0,43.0,53.0,17.0,25.0,27.0,26.0,30.0,8.0
ezk6w,41.2,-5.0,2.0,3.0,4.0,,1.0,1.0,2.0,1.0,1.0
ezk6z,41.3,-4.9,11.0,23.0,4.0,2.0,2.0,6.0,15.0,36.0,5.0
ezk72,41.4,-5.3,3.0,24.0,121.0,150.0,87.0,54.0,25.0,45.0,52.0
ezk7g,41.5,-5.1,5.0,10.0,18.0,7.0,21.0,12.0,19.0,13.0,19.0
ezk7h,41.3,-5.1,5.0,32.0,78.0,90.0,81.0,39.0,45.0,21.0,13.0
ezk7p,41.3,-4.9,2.0,2.0,2.0,4.0,6.0,4.0,,4.0,3.0
ezk7v,41.5,-5.0,1.0,,,,,,,,
ezk7w,41.4,-5.0,1.0,5.0,,7.0,2.0,2.0,2.0,,
ezk7x,41.4,-4.9,12.0,42.0,144.0,236.0,106.0,234.0,259.0,230.0,108.0
ezk80,40.8,-4.9,1.0,3.0,18.0,16.0,1.0,4.0,7.0,6.0,2.0
ezk81,40.8,-4.9,1.0,5.0,1.0,,2.0,,,,
ezk8d,40.9,-4.8,1.0,114.0,385.0,697.0,667.0,354.0,699.0,457.0,208.0
ezk8x,40.9,-4.6,1.0,12.0,33.0,8.0,12.0,9.0,2.0,4.0,5.0
ezk93,41.0,-4.9,36.0,76.0,123.0,128.0,110.0,95.0,47.0,91.0,29.0
ezk97,41.0,-4.8,1.0,,2.0,,,4.0,,1.0,
ezk9c,41.1,-4.9,5.0,6.0,25.0,12.0,13.0,5.0,1.0,8.0,6.0
ezk9k,41.0,-4.7,1.0,3.0,6.0,5.0,3.0,1.0,1.0,1.0,
ezk9n,41.0,-4.6,25.0,24.0,122.0,43.0,29.0,50.0,26.0,41.0,23.0
ezk9s,41.1,-4.7,12.0,68.0,158.0,185.0,184.0,139.0,81.0,129.0,60.0
ezk9t,41.1,-4.7,1.0,4.0,9.0,29.0,20.0,15.0,9.0,49.0,11.0
ezk9v,41.1,-4.7,9.0,20.0,56.0,118.0,65.0,2.0,4.0,2.0,2.0
ezkb1,40.8,-4.5,2.0,2.0,1.0,,,,,,
ezkb3,40.8,-4.5,16.0,4.0,10.0,5.0,2.0,6.0,13.0,14.0,9.0
ezkbg,40.9,-4.4,1.0,6.0,2.0,2.0,1.0,1.0,5.0,21.0,12.0
ezkbn,40.8,-4.3,1.0,1.0,6.0,6.0,1.0,1.0,,4.0,
ezkbs,40.9,-4.4,2.0,4.0,5.0,3.0,6.0,5.0,2.0,4.0,3.0
ezkbx,40.9,-4.2,1.0,1.0,11.0,35.0,29.0,20.0,22.0,18.0,16.0
ezkbz,40.9,-4.2,3.0,,,2.0,1.0,3.0,5.0,2.0,
ezkc3,41.0,-4.5,2.0,,5.0,,2.0,,1.0,7.0,1.0
ezkc6,41.0,-4.5,47.0,101.0,96.0,24.0,40.0,39.0,20.0,32.0,34.0
ezkc8,41.1,-4.5,1.0,3.0,6.0,,2.0,,,2.0,1.0
ezkce,41.1,-4.4,2.0,5.0,17.0,4.0,20.0,10.0,9.0,11.0,6.0
ezkcj,41.0,-4.3,1.0,8.0,5.0,,,1.0,2.0,2.0,
ezkcp,41.0,-4.2,1.0,,,3.0,,,,,
ezkd0,41.2,-4.9,2.0,7.0,14.0,4.0,5.0,3.0,1.0,6.0,4.0
ezkd5,41.2,-4.8,9.0,20.0,50.0,23.0,21.0,21.0,12.0,11.0,8.0
ezkd6,41.2,-4.8,1.0,4.0,8.0,6.0,6.0,14.0,11.0,8.0,2.0
ezkdb,41.3,-4.9,20.0,93.0,257.0,174.0,172.0,91.0,87.0,120.0,66.0
ezkdj,41.2,-4.7,1.0,1.0,7.0,16.0,3.0,4.0,3.0,1.0,7.0
ezkdv,41.3,-4.7,5.0,25.0,108.0,220.0,155.0,43.0,50.0,69.0,47.0
ezke0,41.3,-4.9,39.0,175.0,453.0,358.0,452.0,410.0,320.0,520.0,356.0
ezke8,41.4,-4.9,8.0,56.0,131.0,173.0,146.0,70.0,135.0,114.0,79.0
ezkec,41.5,-4.9,2.0,5.0,13.0,11.0,2.0,2.0,6.0,6.0,10.0
ezkeg,41.5,-4.8,1.0,1.0,11.0,8.0,48.0,4.0,6.0,25.0,1.0
ezkem,41.4,-4.7,5.0,44.0,50.0,44.0,54.0,39.0,24.0,62.0,38.0
ezkep,41.3,-4.6,31.0,79.0,177.0,130.0,108.0,155.0,129.0,148.0,86.0
ezker,41.4,-4.6,3.0,11.0,16.0,9.0,6.0,1.0,22.0,16.0,4.0
ezket,41.4,-4.7,10.0,22.0,27.0,34.0,32.0,42.0,32.0,27.0,15.0
ezkez,41.5,-4.6,6.0,8.0,19.0,14.0,53.0,19.0,17.0,19.0,13.0
ezkf0,41.2,-4.5,1.0,1.0,6.0,1.0,1.0,,,,
ezkf1,41.2,-4.5,21.0,57.0,248.0,242.0,229.0,137.0,95.0,102.0,48.0
ezkf3,41.2,-4.5,7.0,49.0,156.0,126.0,137.0,116.0,96.0,78.0,33.0
ezkf6,41.2,-4.5,1.0,7.0,21.0,7.0,9.0,3.0,3.0,1.0,3.0
ezkfc,41.3,-4.5,2.0,2.0,3.0,1.0,1.0,,1.0,3.0,1.0
ezkfg,41.3,-4.4,3.0,19.0,43.0,32.0,29.0,31.0,25.0,43.0,9.0
ezkfs,41.2,-4.4,25.0,132.0,382.0,161.0,155.0,129.0,117.0,132.0,94.0
ezkft,41.2,-4.3,1.0,1.0,3.0,5.0,9.0,7.0,9.0,2.0,5.0
ezkfv,41.3,-4.3,1.0,4.0,22.0,2.0,7.0,4.0,6.0,16.0,3.0
ezkg0,41.3,-4.5,1.0,4.0,63.0,45.0,49.0,30.0,8.0,16.0,7.0
ezkg1,41.3,-4.5,1.0,13.0,24.0,25.0,12.0,2.0,1.0,34.0,
ezkg2,41.4,-4.5,5.0,27.0,74.0,39.0,40.0,27.0,23.0,58.0,21.0
ezkg5,41.3,-4.4,3.0,1.0,2.0,4.0,1.0,3.0,9.0,,1.0
ezkg8,41.4,-4.5,12.0,16.0,30.0,6.0,1.0,7.0,4.0,5.0,
ezkge,41.4,-4.4,3.0,4.0,8.0,3.0,3.0,,8.0,6.0,2.0
ezkgf,41.5,-4.5,3.0,7.0,13.0,3.0,3.0,6.0,2.0,7.0,7.0
ezkgn,41.3,-4.3,10.0,53.0,42.0,31.0,18.0,8.0,4.0,14.0,13.0
ezkgt,41.4,-4.3,14.0,17.0,50.0,29.0,36.0,38.0,22.0,42.0,9.0
ezkgw,41.4,-4.3,1.0,9.0,17.0,13.0,5.0,8.0,,1.0,
ezkh0,41.5,-5.6,1.0,1.0,3.0,2.0,,1.0,,,
ezkh2,41.6,-5.6,3.0,13.0,7.0,1.0,17.0,18.0,11.0,24.0,14.0
ezkh3,41.6,-5.6,4.0,6.0,22.0,4.0,11.0,4.0,8.0,3.0,1.0
ezkh9,41.6,-5.6,1.0,1.0,1.0,1.0,4.0,,,,
ezkhj,41.5,-5.4,9.0,69.0,166.0,153.0,139.0,125.0,77.0,96.0,33.0
ezkhr,41.6,-5.3,5.0,19.0,24.0,11.0,19.0,16.0,10.0,7.0,9.0
ezkhu,41.6,-5.4,1.0,2.0,5.0,,2.0,1.0,2.0,1.0,1.0
ezkhz,41.6,-5.3,5.0,8.0,13.0,10.0,3.0,3.0,5.0,4.0,2.0
ezkj0,41.7,-5.6,1.0,,1.0,,,,,,
ezkj3,41.7,-5.6,1.0,1.0,4.0,1.0,1.0,,2.0,3.0,1.0
ezkkb,41.6,-5.3,19.0,32.0,92.0,69.0,73.0,192.0,184.0,211.0,101.0
ezkkn,41.5,-5.0,61.0,209.0,407.0,381.0,409.0,335.0,217.0,258.0,147.0
ezkkq,41.6,-5.0,1.0,1.0,4.0,1.0,1.0,1.0,,2.0,1.0
ezkku,41.6,-5.1,4.0,2.0,94.0,166.0,76.0,42.0,82.0,53.0,11.0
ezkkv,41.6,-5.0,7.0,22.0,39.0,9.0,10.0,14.0,10.0,26.0,20.0
ezkm2,41.7,-5.3,13.0,9.0,35.0,26.0,25.0,26.0,24.0,14.0,10.0
ezkmf,41.8,-5.2,1.0,3.0,9.0,1.0,,6.0,1.0,,1.0
ezkmg,41.8,-5.1,9.0,15.0,31.0,2.0,3.0,4.0,12.0,2.0,
ezkmq,41.7,-5.0,3.0,4.0,5.0,5.0,7.0,6.0,6.0,5.0,2.0
ezkmt,41.8,-5.0,1.0,18.0,13.0,7.0,8.0,2.0,5.0,9.0,8.0
ezkmv,41.8,-5.0,2.0,3.0,16.0,23.0,21.0,31.0,20.0,35.0,16.0
ezkmx,41.8,-4.9,2.0,6.0,10.0,3.0,6.0,8.0,4.0,4.0,3.0
ezkn3,41.9,-5.6,2.0,4.0,6.0,5.0,4.0,2.0,4.0,1.0,2.0
ezkn7,41.9,-5.5,3.0,13.0,15.0,17.0,15.0,21.0,19.0,13.0,2.0
ezkng,42.0,-5.5,3.0,4.0,8.0,5.0,5.0,4.0,2.0,3.0,1.0
ezknh,41.9,-5.4,4.0,17.0,39.0,13.0,31.0,19.0,24.0,11.0,20.0
ezknu,42.0,-5.4,22.0,100.0,312.0,144.0,139.0,99.0,114.0,124.0,81.0
ezkp5,42.0,-5.5,3.0,1.0,5.0,2.0,1.0,2.0,3.0,6.0,5.0
ezkpk,42.1,-5.4,12.0,26.0,86.0,115.0,180.0,151.0,120.0,120.0,35.0
ezkpx,42.1,-5.3,3.0,2.0,5.0,3.0,3.0,2.0,,,
ezkqm,41.9,-5.0,8.0,32.0,93.0,76.0,74.0,54.0,37.0,62.0,48.0
ezkqv,42.0,-5.0,1.0,,1.0,1.0,2.0,2.0,1.0,3.0,1.0
ezkrb,42.2,-5.3,163.0,759.0,1684.0,1735.0,1788.0,1468.0,1140.0,1203.0,749.0
ezkrm,42.1,-5.0,8.0,27.0,25.0,23.0,25.0,17.0,17.0,9.0,9.0
ezkrt,42.1,-5.0,2.0,4.0,8.0,4.0,4.0,,3.0,3.0,1.0
ezkrx,42.1,-4.9,1.0,,1.0,,,,,,
ezks1,41.5,-4.9,5.0,35.0,80.0,18.0,14.0,8.0,43.0,108.0,60.0
ezks3,41.6,-4.9,3.0,4.0,14.0,13.0,15.0,6.0,7.0,25.0,29.0
ezks5,41.5,-4.8,7.0,44.0,73.0,53.0,106.0,100.0,53.0,36.0,28.0
ezksd,41.6,-4.8,22.0,109.0,371.0,800.0,649.0,443.0,361.0,444.0,190.0
ezkse,41.6,-4.8,5.0,1.0,9.0,2.0,5.0,12.0,5.0,7.0,1.0
ezksg,41.6,-4.8,203.0,439.0,1227.0,710.0,814.0,1230.0,1117.0,934.0,517.0
ezksm,41.6,-4.7,2.0,6.0,50.0,22.0,28.0,13.0,18.0,16.0,15.0
ezksn,41.5,-4.6,5.0,47.0,96.0,189.0,186.0,102.0,55.0,94.0,48.0
ezkss,41.6,-4.7,66.0,323.0,511.0,364.0,401.0,301.0,194.0,359.0,217.0
ezkst,41.6,-4.7,9.0,48.0,285.0,317.0,210.0,168.0,127.0,127.0,73.0
ezksu,41.6,-4.7,2899.0,11868.0,30604.0,27541.0,28460.0,22468.0,18518.0,21594.0,12704.0
ezksv,41.6,-4.7,8.0,42.0,59.0,26.0,25.0,26.0,27.0,43.0,8.0
ezksx,41.6,-4.6,13.0,52.0,329.0,365.0,92.0,140.0,462.0,125.0,68.0
ezksy,41.6,-4.6,5.0,33.0,57.0,21.0,20.0,20.0,13.0,27.0,14.0
ezkt1,41.7,-4.9,2.0,4.0,16.0,2.0,2.0,3.0,1.0,5.0,2.0
ezkt5,41.7,-4.8,38.0,306.0,939.0,2341.0,794.0,567.0,441.0,871.0,821.0
ezkt6,41.7,-4.8,3.0,1.0,1.0,,1.0,2.0,1.0,,
ezkt7,41.7,-4.8,3.0,18.0,45.0,49.0,79.0,17.0,16.0,20.0,10.0
ezkte,41.8,-4.8,40.0,123.0,280.0,212.0,323.0,235.0,218.0,224.0,114.0
ezkth,41.7,-4.7,60.0,133.0,387.0,289.0,335.0,259.0,206.0,364.0,173.0
ezktj,41.7,-4.7,3.0,10.0,10.0,13.0,7.0,5.0,1.0,18.0,12.0
ezktm,41.7,-4.7,2.0,,1.0,,,,,4.0,
ezktp,41.7,-4.6,2.0,2.0,18.0,2.0,12.0,6.0,3.0,17.0,6.0
ezktq,41.7,-4.6,41.0,15.0,58.0,48.0,38.0,30.0,14.0,20.0,20.0
ezktt,41.8,-4.7,30.0,120.0,226.0,190.0,219.0,261.0,242.0,326.0,203.0
ezku4,41.5,-4.5,2.0,9.0,13.0,5.0,8.0,7.0,2.0,4.0,3.0
ezkvq,41.7,-4.3,3.0,20.0,64.0,22.0,15.0,19.0,1.0,12.0,6.0
ezkw7,41.9,-4.8,5.0,11.0,33.0,17.0,15.0,34.0,20.0,27.0,22.0
ezkwn,41.9,-4.6,7.0,13.0,15.0,5.0,7.0,6.0,9.0,18.0,8.0
ezkx4,42.0,-4.8,5.0,27.0,18.0,3.0,4.0,7.0,14.0,33.0,15.0
ezkxf,42.2,-4.8,2.0,10.0,68.0,43.0,24.0,15.0,23.0,11.0,13.0
ezkxp,42.0,-4.6,3.0,6.0,9.0,17.0,11.0,5.0,18.0,18.0,9.0
ezkxv,42.2,-4.7,13.0,44.0,87.0,125.0,103.0,69.0,51.0,56.0,21.0
ezky0,41.9,-4.5,12.0,43.0,74.0,70.0,43.0,25.0,27.0,59.0,35.0
ezky3,41.9,-4.5,3.0,3.0,19.0,15.0,8.0,8.0,10.0,13.0,11.0
ezky9,41.9,-4.5,80.0,152.0,280.0,129.0,90.0,33.0,30.0,31.0,45.0
ezkyb,42.0,-4.5,553.0,2011.0,4387.0,3007.0,3261.0,2616.0,2175.0,2593.0,1806.0
ezkyc,42.0,-4.5,18.0,84.0,230.0,269.0,283.0,216.0,114.0,184.0,114.0
ezkyt,41.9,-4.3,2.0,4.0,4.0,6.0,1.0,2.0,,1.0,2.0
ezkyx,41.9,-4.2,2.0,,9.0,2.0,4.0,4.0,5.0,5.0,2.0
ezkz0,42.0,-4.5,6.0,16.0,102.0,102.0,55.0,68.0,55.0,44.0,44.0
ezkz2,42.1,-4.5,3.0,1.0,7.0,2.0,3.0,,,2.0,1.0
ezkz9,42.1,-4.5,1.0,2.0,2.0,2.0,,,,1.0,
ezm00,40.8,-4.2,1.0,6.0,9.0,14.0,12.0,6.0,4.0,4.0,
ezm03,40.8,-4.2,1.0,,8.0,4.0,,1.0,,,
ezm07,40.8,-4.1,2.0,3.0,4.0,5.0,2.0,6.0,11.0,5.0,2.0
ezm08,40.9,-4.2,5.0,13.0,371.0,135.0,105.0,291.0,58.0,26.0,41.0
ezm0c,40.9,-4.2,3.0,5.0,16.0,6.0,3.0,6.0,2.0,8.0,3.0
ezm0d,40.9,-4.1,4.0,2.0,37.0,12.0,19.0,30.0,49.0,32.0,18.0
ezm0f,40.9,-4.1,621.0,1843.0,5186.0,4105.0,4620.0,3990.0,3039.0,3255.0,1977.0
ezm0g,40.9,-4.1,3.0,12.0,28.0,48.0,56.0,56.0,27.0,37.0,14.0
ezm0s,40.9,-4.0,7.0,34.0,64.0,42.0,107.0,56.0,69.0,54.0,27.0
ezm0x,40.9,-3.9,1.0,3.0,13.0,24.0,15.0,20.0,10.0,57.0,18.0
ezm10,41.0,-4.2,2.0,8.0,19.0,25.0,33.0,17.0,8.0,11.0,9.0
ezm14,41.0,-4.1,9.0,47.0,70.0,68.0,78.0,55.0,19.0,45.0,13.0
ezm1h,41.0,-4.0,6.0,18.0,89.0,95.0,113.0,76.0,67.0,53.0,72.0
ezm1t,41.1,-4.0,1.0,9.0,4.0,10.0,1.0,3.0,3.0,2.0,8.0
ezm24,40.8,-3.8,9.0,23.0,151.0,86.0,75.0,63.0,56.0,49.0,31.0
ezm25,40.8,-3.7,74.0,202.0,498.0,329.0,286.0,333.0,231.0,227.0,128.0
ezm27,40.8,-3.7,1.0,1.0,19.0,16.0,46.0,89.0,45.0,29.0,5.0
ezm2b,40.9,-3.8,4.0,20.0,23.0,10.0,30.0,15.0,16.0,35.0,14.0
ezm2d,40.9,-3.8,1.0,,4.0,2.0,1.0,2.0,5.0,12.0,2.0
ezm2h,40.8,-3.7,1.0,1.0,6.0,,1.0,8.0,2.0,2.0,3.0
ezm2j,40.8,-3.6,5.0,16.0,44.0,20.0,26.0,21.0,5.0,21.0,23.0
ezm2k,40.8,-3.7,1.0,,7.0,2.0,2.0,5.0,3.0,1.0,
