datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-28,BLZ,en,145,112,7,4,16,5,4,10,25265,29791,27704,15114,29791,16054,5,46,2,92,-0.161,5.281,5.308,4.231,0.017,-0.001,-0.040,0.003,0.075,0.541,0.663,,18.000,0.000,2.000,0.000
2020-04-29,BLZ,en,155,126,22,0,11,20,0,10,78531,0,32571,77158,0,32255,3,57,1,94,0.020,5.634,5.479,4.286,-0.047,-0.025,-0.041,0.003,0.072,0.000,0.000,,18.000,0.000,2.000,0.000
2020-04-30,BLZ,en,196,142,10,5,9,9,4,5,60517,1421165,32155,60409,22579,20096,0,118,1,77,0.005,5.435,5.401,4.231,-0.032,-0.033,-0.042,0.027,0.076,0.959,0.272,,18.000,0.000,2.000,0.000
2020-05-01,BLZ,en,191,166,15,5,20,12,4,17,74346,28601,98506,55989,17390,97508,0,78,2,111,-0.001,5.479,5.470,4.235,-0.023,-0.008,-0.047,0.010,0.079,0.278,0.237,,18.000,0.000,2.000,0.000
2020-05-02,BLZ,en,159,132,12,5,12,12,5,10,104124,65532,79603,104124,65532,78037,0,110,1,48,-0.008,5.387,5.324,4.331,-0.021,0.014,-0.044,-0.006,0.074,0.386,0.386,,18.000,0.000,2.000,0.000
2020-05-03,BLZ,en,155,131,7,8,20,7,7,18,16388,17393,94292,16388,16974,90531,2,85,0,68,0.070,5.401,5.418,4.194,-0.012,0.018,-0.044,-0.007,0.076,0.515,0.509,,18.000,0.000,2.000,0.000
2020-05-04,BLZ,en,142,106,14,3,15,9,3,7,68930,33632,26544,45438,33632,16536,5,76,1,60,-0.043,5.322,5.270,4.321,-0.091,-0.093,-0.042,0.002,0.077,0.328,0.425,,18.000,0.000,2.000,0.000
2020-05-05,BLZ,en,246,214,33,10,23,32,10,17,182177,57172,52539,170965,57172,39984,1,144,1,100,-0.120,5.244,5.242,4.332,-0.016,-0.049,-0.037,0.004,0.075,0.239,0.251,,18.000,0.000,2.000,0.000
2020-05-06,BLZ,en,133,100,12,5,19,9,4,12,49955,1403112,53500,48041,5074,19387,1,60,1,71,0.055,5.409,5.385,4.289,-0.054,-0.019,-0.029,0.009,0.069,0.966,0.096,,18.000,0.000,2.000,0.000
2020-05-07,BLZ,en,164,118,11,8,15,9,3,11,57851,21743,17793,57078,13825,15492,0,55,1,108,-0.059,5.329,5.289,4.314,-0.041,-0.047,-0.041,-0.009,0.074,0.273,0.195,,18.000,0.000,2.000,0.000
