datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-22,LSO,"en,st",113,37,9,67,95,5,0,7,4,0,3,11590,0,42386,11095,0,767,0,39,0,74,0.108,5.575,5.548,4.215,0.016,-0.049,-0.041,0.016,0.063,0.000,0.000,,,,,
2020-04-23,LSO,"en,st",132,40,14,78,109,2,1,11,2,1,9,586,5315,28326,586,5315,19175,1,25,2,104,0.105,5.597,5.439,4.241,0.001,0.054,-0.058,-0.032,0.080,0.901,0.901,,,,,
2020-04-24,LSO,"en,st",130,40,15,75,112,3,2,6,3,2,6,10234,1516,11517,10234,1516,11517,0,34,0,96,0.134,5.532,5.525,4.230,-0.048,-0.053,-0.046,0.008,0.076,0.129,0.129,,,,,
2020-04-25,LSO,"en,st",185,56,13,116,149,5,1,22,5,1,14,6772,929,25780,6772,929,8666,0,58,0,127,0.203,5.564,5.532,4.221,0.016,0.052,-0.053,0.016,0.079,0.121,0.121,,,,,
2020-04-26,LSO,"en,st",148,43,14,91,127,5,1,11,4,0,9,13724,1421,10714,11494,0,7080,0,36,1,111,0.077,5.629,5.514,4.262,-0.004,-0.020,-0.041,0.022,0.071,0.094,0.000,,,,,
2020-04-27,LSO,"en,st",131,42,12,77,112,4,3,3,4,3,3,67284,1322,5933,67284,1322,5933,0,31,0,100,0.158,5.684,5.590,4.155,,,-0.034,0.033,0.063,0.019,0.019,,,,,
2020-04-28,LSO,"en,st",142,47,15,80,114,2,0,13,1,0,10,495,0,8327,3,0,7216,0,45,0,97,0.122,5.537,5.435,4.142,-0.050,0.031,-0.041,0.033,0.073,0.000,0.000,,,,,
2020-04-29,LSO,"en,st",148,40,12,96,125,7,1,10,4,0,8,14510,2498,19060,7254,0,18492,0,50,0,98,0.063,5.560,5.465,4.228,0.038,0.047,-0.033,0.024,0.065,0.147,0.000,,,,,
2020-04-30,LSO,"en,st",133,34,10,89,110,3,3,10,2,2,9,1662,2709,10514,721,1768,10269,0,48,0,85,0.101,5.485,5.367,4.283,-0.043,-0.025,-0.043,0.018,0.067,0.620,0.710,,,,,
2020-05-01,LSO,"en,st",208,49,27,132,176,3,2,10,3,1,5,1705,2336,28153,1705,1385,1480,0,67,0,141,0.215,5.834,5.581,4.191,-0.041,-0.017,-0.052,0.025,0.074,0.578,0.448,,,,,
2020-05-02,LSO,"en,st",186,29,14,143,155,3,5,8,1,0,4,8334,6382,7467,5471,0,5586,0,74,0,112,0.245,5.930,5.553,4.161,-0.082,-0.046,-0.055,-0.022,0.077,0.434,0.000,,,,,
2020-05-03,LSO,"en,st",149,44,9,96,127,4,0,6,3,0,5,7785,0,31466,4636,0,30523,0,50,0,99,0.142,5.591,5.462,4.191,-0.009,,-0.029,0.033,0.058,0.000,0.000,,,,,
2020-05-04,LSO,"en,st",144,37,12,95,120,5,2,7,4,2,6,7980,4905,15533,7962,4905,13290,1,43,0,100,0.095,5.593,5.466,4.259,-0.050,0.049,-0.040,0.022,0.070,0.381,0.381,,,,,
2020-05-05,LSO,"en,st",159,40,6,113,133,3,1,8,3,0,5,4163,951,8186,4163,0,3821,0,59,0,100,0.137,5.704,5.561,4.202,-0.033,0.015,-0.032,0.006,0.060,0.186,0.000,,,,,
2020-05-06,LSO,"en,st",192,53,11,128,146,5,0,8,5,0,7,12587,0,10232,12587,0,10116,0,76,0,116,-0.036,5.583,5.471,4.290,-0.083,0.050,-0.041,0.005,0.062,0.000,0.000,,,,,
2020-05-07,LSO,"en,st",127,32,12,83,105,5,1,7,4,0,7,10306,5860,32819,9947,0,32819,0,49,0,78,-0.024,5.639,5.471,4.316,-0.060,-0.033,-0.039,0.012,0.069,0.362,0.000,,,,,
